Phrase	Grammar	Transcription	Translation	Notes
ἡ Δρούσιλλα, -ης	V		Drusilla	
ὁ ἔγγυος, -ου	V		under good security	
δολιόω	Adj		to deceive	
ὁ Ἔβερ	V		Heber	
τό ἐγκαίνια, -ων	Adj		festival of rededication	
ἐγκατοικέω	V		to live, reside	
ἔγκυος, -ον	Adv		pregnant	
εἴκω	N		to yield	
ἐγκρίνω	V		to class, classify	
ἡ ἐθελοθρησκία, -ας	N		self-made religion, self-willed religion	
ἐθνικῶς	N		as a Gentile	
ὁ εἰρηνοποιός, -ου	N		making peace	
ὁ ἐγκάθετος, -ου	Adj		hired to lie in wait	
τό ἑδραίωμα, -τος	N		a support	
τό ἔδαφος, -ους	N		ground	
εἰσδέχομαι	N		to receive, welcome	
ἡ ἐγκοπή, -ῆς	V		a hindrance	
ἡ εἰδέα, -ας	Part		a form, appearance	
ἐγκρατής, -ές	V		self-controlled, disciplined	
ἐγκομβόομαι	V		to put on, clothe	
ἐγκαυχάομαι	Adj		to boast	
ἐγχρίω	N		to smear on, anoint	
τό εἰδωλεῖον, -ου	N		idol's temple	
ἡ ἔγερσις, -εως	N		resurrection	
ἐδαφίζω	N		to dash to the ground, raze to the ground	
ἐθίζω	N		to accustom	
ὁ ἐθνάρχης, -ου	N		an ethnarch (provincial governor)	
εἰρηνοποιέω	Adj		to make peace	
ἔκδηλος, -ον	V		clearly evident, obvious	
ἐκκολυμβάω	V		to swim away	
ἑκατονταετής, -ές	N		a hundred years old	
ἡ ἐκβολή, -ῆς	V		a jettisoning	
ἐκνήφω	V		to come to one's senses	
ἐκνεύω	Adj		to turn aside, withdraw	
ἐκδαπανάομαι	Adj		to expend, exhaust	
εἰσκαλέομαι	V		to invite in	
ἐκδιώκω	V		to drive out, persecute harshly	
ἐκλαλέω	N		to tell	
ἐκλάμπω	V		to shine (forth)	
εἴσειμι	V		to go in, enter	
ἔκθετος, -ον	V		exposed, abandoned	
ἑκάστοτε	V		at any time, always	
ἡ ἐκδοχή, -ῆς	N		expectation	
ἐκκομίζω	N		to carry out	
ἡ ἐκζήτησις, -εως	V		useless speculation	
ἐκκρεμάννυμι	N		to hang out, hang on	
ἐκλανθάνομαι	Adj		to forget (altogether)	
εἰστρέχω	Adj		to run in	
εἰσπηδάω	N		to leap in, rush in	
ἔκδοτος, -ον	N		given up, delivered up	
ἐκκαίομαι	N		to kindle, be inflamed	
ἔκθαμβος, -ον	N		utterly astonished, full of amazement	
ἐκβαίνω	V		to go out, leave	
ἔκγονος	N		descendants, grandchildren	
