Phrase	Grammar	Transcription	Translation	Notes
खच्चर	m		mule	
खट्टा			sour	
खड़ा			standing, upright; (of vehicles) parked	
खड़ा करना			to park	
खड़ा होना			to stand	
खड़ी बोली			Khari Boli, the dialect on which modern standard Hindi and Urdu are based	
ख़त	m		letter (correspondence	
ख़तरनाक			dangerous	
ख़तरा	m		danger	
ख़तरे से ख़ाली			free from danger, safe	
ख़त्म			finished	
ख़त्म करना			to finish	
ख़बर	f		news, news item, information	
ख़बरदार			beware! watch out!	
ख़याल	m		opinion, thought, idea	
ख़रगोश	m		rabbit, hare	
ख़राब			bad, faulty	
ख़राबी	f		fault, defect	
ख़राश			hoarseness, irritation (of the throat; f.)	
ख़रीदना			to buy, purchase	
ख़रोंच	m		scratch	
ख़र्च	m		expenditure	
ख़र्च करना			to spend	
ख़र्चा	m		expense, outlay	
खलनायक	m		villain (in drama	
खाँसना			to cough	
खाँसी	f		cough	
खाट	m		bedstead, 'cot'	
खाता	m		ledger, account book	
खादी	f		homespun cloth	
खान	f		mine, quarry	
ख़ानदान	m		family, lineage	
ख़ानदानी			ancestral, hereditary	
खाना (1)	m		food	
खाना (2)			to eat; to take, be the target for (a bullet, an insult	
ख़ाना (e.g. डाकख़ाना)	m		place of work or activity (e.g. post-office); chamber of a gun; square on a chessboard; compartment	
ख़ामोश			silent, quiet	
ख़ामोशी	f		silence, quietness	
ख़ाली			empty, free, vacant	
ख़ाली-हाथ			empty-handed	
ख़ास			special, particular	
ख़ास तौर पर			specially, particularly	
ख़ासियत	f		special feature, characteristic	
खिड़की	f		window	
खिलाना			to feed, give to eat	
खिलौना	m		toy	
खिसकना			to slip away	
खींचना			to drag, pull; to draw, to take (photograph	
खीर	f		a milky 'rice pudding' flavoured with cardamom	
खीरा	m		cucumber	
खुजली	f		itch, itchiness	
ख़ुद			oneself ('myself', 'yourself', etc.)	
खुलकर			openly	
खुलना			to open, be open	
खुला			open	
खुले आम			openly, in the open	
ख़ुश			pleased, happy	
ख़ुशक़िस्मत			fortunate	
ख़ुशक़िस्मती	f		good luck, good fortune	
ख़ुशख़बरी	f		good news, glad tidings	
ख़ुशबू	f		fragrance, pleasant smell	
ख़ुशबूदार			fragrant	
ख़ुशहाल			well-to-do, prosperous	
ख़ुशहाली	f		prosperity	
ख़ुशी	f		pleasure, happiness	
ख़ुशी से			with pleasure, happily	
ख़ुशियाँ मनाना			to celebrate	
खूँटी	f		peg	
ख़ून	m		blood; murder	
ख़ून करना			to murder	
ख़ूब			(adj. &amp; adverb) good, nice; very well, brilliantly, proficiently, fully	
ख़ूबसूरत			beautiful	
ख़ूबसूरती	f		beauty	
ख़ूबी	f		quality, point of excellence	
खेत	m		field, farming land	
खेती-बाड़ी	f		farming, agriculture	
खेद	m		regret	
खेल	m		game	
खेल-कूद	m		sports	
खेलना			to play (game	
ख़ैर			anyway, well, so much for that (draws a line under a topic)	
