Phrase	Grammar	Transcription	Translation	Notes
entrevista	nf		interview, meeting	1500 nf
escena	nf		scene, stage, setting	1500 nf
espalda	nf		back (body)	1500 nf
estación	nf		station, season	1500 nf
estrella	nf		star (nf)	1500 nf
estructura	nf		structure	1500 nf
excepción	nf		exception	1500 nf
fábrica	nf		factory, manufacture	1500 nf
facilidad	nf		ease, facility	1500 nf
facultad	nf		faculty, ability	1500 nf
fe	nf		faith	1500 nf
fotografía	nf		photograph	1500 nf
frecuencia	nf		frequency	1500 nf
frontera	nf		border, frontier	1500 nf
gana	nf		desire	1500 nf
hermana	nf		sister	1500 nf
iglesia	nf		church	1500 nf
ilusión	nf		illusion, hope, dream	1500 nf
influencia	nf		influence	1500 nf
inquietud	nf		restlessness, anxiety	1500 nf
institución	nf		institution	1500 nf
inteligencia	nf		intelligence	1500 nf
interpretación	nf		interpretation, interpreting	1500 nf
isla	nf		island	1500 nf
justicia	nf		justice, fairness	1500 nf
juventud	nf		youth	1500 nf
leche	nf		milk	1500 nf
lista	nf		list, roster, roll	1500 nf
literatura	nf		literature	1500 nf
llamada	nf		call, knock	1500 nf
lluvia	nf		rain	1500 nf
mañana	adv		tomorrow (adv)	1500 nf
marca	nf		mark, brand, trademark	1500 nf
mirada	nf		gaze, look	1500 nf
misión	nf		mission, task	1500 nf
moda	nf		fashion, form	1500 nf
moneda	nf		coins, currency	1500 nf
montaña	nf		mountain (nf)	1500 nf
niña	nf		child, young girl	1500 nf
norma	nf		standard, pattern, norm	1500 nf
novela	nf		novel	1500 nf
obligación	nf		obligation	1500 nf
oficina	nf		office	1500 nf
organización	nf		organization	1500 nf
página	nf		page	1500 nf
participación	nf		participation, involvement	1500 nf
partida	nf		game, match, departure	1500 nf
pasión	nf		passion, desire	1500 nf
pérdida	nf		loss	1500 nf
personalidad	nf		personality, celebrity	1500 nf
perspectiva	nf		perspective	1500 nf
pierna	nf		leg	1500 nf
pintura	nf		painting, paint	1500 nf
plata	nf		silver, money	1500 nf
plaza	nf		square, marketplace	1500 nf
