Phrase	Grammar	Transcription	Translation	Notes
bazen	adv.		sometimes	
sabahleyin	adv.		in the morning	
akşamleyin	adv.		in the evening	
geceleyin	adv.		at night	
kışın	adv.		in the winter	
yazın	adv.		in the summer	
ileri	adv.		forward	
geri	n.		back, rest	
aşağı	adv.		downward, downstairs	
yukarı	n.		upstairs, upper part	
dışarı	n.		(the space) outside	
bura	n.		here	
ora	n.		there	
ütülemek	v.		to iron	
-i ziyaret etmek	v.		to visit	
kimse	n.		someone	
önümüzdeki	adj.		upcoming	
Bu yüzden...			<span style=" font-style: normal; font-weight: normal;">Because of this...</span><div>Therefore...</div>	
son zamanlarda	adv.		recently	
ısmarlama	adj.		tailored, custom made	
-a rastlamak	v.		to run into so.	
evli	adj.		married	
Ne yazık.			What a pity.	
meyhane	n.		tavern	
inşa etmek	v.		to build	
mimar	n.		architect	
inşa edilmek	v.		to be built	
ihtilal	n.		revolution	
-a sataşmak	v.		to harass	
rahatsız etmek	v.		to disturb	
-dan ayrılmak	v.		to leave, to depart from	
sayı	n.		number	
artmak	v.		to increase	
sonuçta			in the end, ultimately	
çekilmek	v.		to be pulled, to be filmed	
sokmak	v.		to shove, to insert	
sokulmak	v.		to be inserted	
kapanmak	v.		to be closed	
silmek	v.		to wipe	
silinmek	v.		to wipe oneself clean	
bulunmak	v.		to be found	
-i yakmak	v.		to burn stg., to set on fire	
konmak	v.		to perch, to spend the night	
söylenmek	v.		to mutter	
taşınmak	v.		to move house	
basım	n.		edition	
bilim	n.		science	
ölüm	n.		death	
basın	n.		press, newspapers	
tütmek	v.		to smoke (fire)	
tütün	n.		tobacco	
bilgin	n.		scholar	
düşkün	adj.		addicted	
-i üzmek	v.		to upset so.	
üzgün	adj.		sad	
çekinmek	v.		to be wary	
çekingen	adj.		timid, shy	
unutkan	adj.		forgetful	
bilgi	n.		knowledge, information	
duygu	n.		feeling, emotion	
saygı	n.		respect	
-i dizmek	v.		to line stg. up	
örtü	n.		blanket	
pul	n.		stamp (postage)	
fethetmek	v.		to conquer	
kiraya vermek	v.		to rent out	
pil	n.		battery	
ilan	n.		poster	
-i ... -a yapıştırmak	v.		to stick stg. to	
bina	n.		building	
doğal	adj.		natural	
mühendislik	n.		engineering	
bügünlerde	adv.		these days	
kar yağmak	v.		to snow	
derece	n.		degree	
-e doğru			towards	
ısınmak	v.		to warm up	
