Phrase	Grammar	Transcription	Translation	Notes
高速公路	n	gāosù gōnglù	expressway	HSK 4
胳膊	n	gēbo	arm	HSK 4
功夫	n	gōngfu	kung fu; effort	HSK 4
工资	n	gōngzī	wages, pay	HSK 4
广播	n	guǎngbō	broadcast; to broadcast	HSK 4
广告	n	guǎnggào	advertisement	HSK 4
关键	n	guānjiàn	key (issue)	HSK 4
管理	n	guǎnlǐ	management	HSK 4
观众	n	guānzhòng	audience (of a stage performance or visual media)	HSK 4
规定	n	guīdìng	regulation, rule	HSK 4
顾客	n	gùkè	customer	HSK 4
鼓励	n	gǔlì	encouragement	HSK 4
过程	n	guòchéng	course; process	HSK 4
国籍	n	guójí	nationality	HSK 4
国际	n	guójì	international	HSK 4
果汁	n	guǒzhī	fruit juice	HSK 4
海洋	n	hǎiyáng	ocean	HSK 4
汗	n	hàn	sweat, perspiration	HSK 4
航班	n	hángbān	flight	HSK 4
寒假	n	hánjià	winter vacation	HSK 4
好处	n	hǎochù	benefit	HSK 4
号码	n	hàomǎ	number	HSK 4
盒子	n	hézi	box, case	HSK 4
互联网	n	Hùliánwǎng	the Internet	HSK 4
活动	n	huódòng	activity, event	HSK 4
护士	n	hùshi	nurse	HSK 4
价格	n	jiàgé	price	HSK 4
家具	n	jiājù	furniture	HSK 4
奖金	n	jiǎngjīn	bonus	HSK 4
将来	n	jiānglái	in the future	HSK 4
建议	n	jiànyì	suggestion, recommendation	HSK 4
郊区	n	jiāoqū	suburbs, area on the outskirts of the city	HSK 4
教授	n	jiàoshòu	professor	HSK 4
交通	n	jiāotōng	traffic	HSK 4
教育	n	jiàoyù	education	HSK 4
饺子	n	jiǎozi	dumpling	HSK 4
加油站	n	jiāyóuzhàn	gas station	HSK 4
基础	n	jīchǔ	base; foundation	HSK 4
节	n	jié	festival, holiday	HSK 4
结果	n	jiéguǒ	result; in the end, as a result	HSK 4
解释	n	jiěshì	explanation	HSK 4
计划	n	jìhuà	plan; project; program	HSK 4
警察	n	jǐngchá	police, policeman, policewoman	HSK 4
经济	n	jīngjì	economy	HSK 4
京剧	n	jīngjù	Beijing opera	HSK 4
经历	n	jīnglì	an experience	HSK 4
景色	n	jǐngsè	scenery, landscape	HSK 4
经验	n	jīngyàn	(accumulated) experience	HSK 4
竞争	n	jìngzhēng	competition	HSK 4
技术	n	jìshù	technology; skill, technique	HSK 4
记者	n	jìzhě	journalist	HSK 4
聚会	n	jùhuì	party, gathering	HSK 4
距离	n	jùlí	distance	HSK 4
看法	n	kànfǎ	point of view	HSK 4
烤鸭	n	kǎoyā	roast duck	HSK 4
客厅	n	kètīng	living room (in one's home)	HSK 4
科学	n	kēxué	science; scientific	HSK 4
空气	n	kōngqì	air	HSK 4
空儿	n	kòngr	free time	HSK 4
矿泉水	n	kuàngquánshuǐ	mineral spring water	HSK 4
困难	n	kùnnan	difficulty	HSK 4
垃圾桶	n	lājītǒng	trash can	HSK 4
老虎	n	lǎohǔ	tiger	HSK 4
联系	n	liánxì	contact	HSK 4
礼拜天	n	lǐbàitiān	Sunday	HSK 4
礼貌	n	lǐmào	politeness, manners	HSK 4
零钱	n	língqián	(small) change	HSK 4
力气	n	lìqi	strength	HSK 4
理想	n	lǐxiǎng	ideal	HSK 4
律师	n	lǜshī	lawyer	HSK 4
旅行	n	lǚxíng	trip	HSK 4
麻烦	n	máfan	hassle, trouble	HSK 4
毛	n	máo	hair, fur	HSK 4
毛巾	n	máojīn	towel	HSK 4
梦	n	mèng	dream	HSK 4
密码	n	mìmǎ	password, PIN	HSK 4
民族	n	mínzú	nationality, ethnic group	HSK 4
目的	n	mùdì	purpose, aim, goal	HSK 4
母亲	n	mǔqīn	mother	HSK 4
耐心	n	nàixīn	patience	HSK 4
内	n	nèi	in, within	HSK 4
内容	n	nèiróng	content	HSK 4
能力	n	nénglì	ability	HSK 4
年龄	n	niánlíng	(a person's) age	HSK 4
判断	n	pànduàn	judgement	HSK 4
皮肤	n	pífū	skin	HSK 4
乒乓球	n	pīngpāngqiú	table tennis	HSK 4
平时	n	píngshí	usually	HSK 4
批评	n	pīpíng	criticism	HSK 4
脾气	n	píqi	temper, temperament	HSK 4
葡萄	n	pútao	grape(s)	HSK 4
普通话	n	pǔtōnghuà	Mandarin (lit. "common speech")	HSK 4
签证	n	qiānzhèng	visa (in a passport)	HSK 4
桥	n	qiáo	bridge	HSK 4
巧克力	n	qiǎokèlì	chocolate	HSK 4
气候	n	qìhòu	climate	HSK 4
情况	n	qíngkuàng	situation, circumstances	HSK 4
亲戚	n	qīnqi	relatives	HSK 4
其中	n	qízhōng	among	HSK 4
全部	n	quánbù	whole, entire	HSK 4
区别	n	qūbié	difference	HSK 4
缺点	n	quēdiǎn	weak point, weakness	HSK 4
任务	n	rènwu	task, assignment	HSK 4
日记	n	rìjì	diary	HSK 4
入口	n	rùkǒu	entrance	HSK 4
森林	n	sēnlín	forest	HSK 4
沙发	n	shāfā	sofa	HSK 4
勺子	n	sháozi	spoon, ladle	HSK 4
社会	n	shèhuì	society	HSK 4
省	n	shěng	province	HSK 4
生活	n	shēnghuó	life	HSK 4
生命	n	shēngmìng	(a) life (which you lose when you die)	HSK 4
生意	n	shēngyi	business	HSK 4
申请	n	shēnqǐng	application	HSK 4
失败	n	shībài	failure	HSK 4
师傅	n	shīfu	master; qualified worker	HSK 4
实际	n	shíjì	actual	HSK 4
世纪	n	shìjì	century	HSK 4
首都	n	shǒudū	capital (city)	HSK 4
售货员	n	shòuhuòyuán	salesperson	HSK 4
收入	n	shōurù	revenue	HSK 4
数量	n	shùliàng	amount, quantity	HSK 4
顺序	n	shùnxù	order, sequence	HSK 4
说明	n	shuōmíng	explanation, directions	HSK 4
硕士	n	shuòshì	master's degree, M.A.	HSK 4
数字	n	shùzì	number	HSK 4
速度	n	sùdù	speed; rate; velocity	HSK 4
塑料袋	n	sùliàodài	plastic bag	HSK 4
孙子	n	sūnzi	grandson	HSK 4
态度	n	tàidu	attitude	HSK 4
汤	n	tāng	soup, broth	HSK 4
糖	n	táng	sugar; candy	HSK 4
讨论	n	tǎolùn	discussion	HSK 4
特点	n	tèdiǎn	characteristic, special trait	HSK 4
条件	n	tiáojiàn	conditions, circumstances, qualifications	HSK 4
同情	n	tóngqíng	sympathy, compassion	HSK 4
通知	n	tōngzhī	a notice	HSK 4
网球	n	wǎngqiú	tennis	HSK 4
网站	n	wǎngzhàn	website	HSK 4
袜子	n	wàzi	socks	HSK 4
味道	n	wèidào	flavor, smell, taste	HSK 4
卫生间	n	wèishēngjiān	restroom	HSK 4
危险	n	wēixiǎn	danger	HSK 4
温度	n	wēndù	temperature	HSK 4
文章	n	wénzhāng	essay, article	HSK 4
误会	n	wùhuì	misunderstanding	HSK 4
污染	n	wūrǎn	pollution; contamination	HSK 4
橡皮	n	xiàngpí	rubber, an eraser	HSK 4
现金	n	xiànjīn	cash	HSK 4
小吃	n	xiǎochī	snack; refreshments	HSK 4
效果	n	xiàoguǒ	positive result	HSK 4
笑话	n	xiàohuà	joke	HSK 4
小伙子	n	xiǎohuǒzi	young guy	HSK 4
小说	n	xiǎoshuō	a novel	HSK 4
消息	n	xiāoxi	news	HSK 4
西红柿	n	xīhóngshì	tomato	HSK 4
信封	n	xìnfēng	envelope	HSK 4
性别	n	xìngbié	gender	HSK 4
幸福	n	xìngfú	happiness	HSK 4
性格	n	xìnggé	personality, character	HSK 4
心情	n	xīnqíng	mood	HSK 4
信息	n	xìnxī	information; news; message	HSK 4
信心	n	xìnxīn	confidence	HSK 4
学期	n	xuéqī	(school) semester	HSK 4
牙膏	n	yágāo	toothpaste	HSK 4
压力	n	yālì	pressure	HSK 4
亚洲	n	Yàzhōu	Asia	HSK 4
盐	n	yán	salt	HSK 4
演出	n	yǎnchū	performance, concert	HSK 4
样子	n	yàngzi	appearance	HSK 4
眼镜	n	yǎnjìng	glasses	HSK 4
研究	n	yánjiū	research	HSK 4
演员	n	yǎnyuán	actor or actress	HSK 4
钥匙	n	yàoshi	key	HSK 4
叶子	n	yèzi	leaf	HSK 4
意见	n	yìjiàn	opinion	HSK 4
印象	n	yìnxiàng	impression	HSK 4
艺术	n	yìshù	art	HSK 4
优点	n	yōudiǎn	strong point, strength	HSK 4
邮局	n	yóujú	post office	HSK 4
友谊	n	yǒuyì	friendship	HSK 4
原因	n	yuányīn	cause, reason	HSK 4
约会	n	yuēhuì	appointment; engagement; date;	HSK 4
语法	n	yǔfǎ	grammar	HSK 4
羽毛球	n	yǔmáoqiú	badminton, shuttlecock	HSK 4
云	n	yún	cloud	HSK 4
语言	n	yǔyán	language	HSK 4
暂时	n	zànshí	temporary; temporarily	HSK 4
杂志	n	zázhì	magazine	HSK 4
责任	n	zérèn	responsibility	HSK 4
招聘	n	zhāopìn	recruitment	HSK 4
证明	n	zhèngmíng	proof	HSK 4
支持	n	zhīchí	support	HSK 4
纸袋	n	zhǐdài	paper bag	HSK 4
质量	n	zhìliàng	quality; mass (in physics)	HSK 4
知识	n	zhīshi	knowledge	HSK 4
植物	n	zhíwù	plant	HSK 4
职业	n	zhíyè	occupation	HSK 4
重点	n	zhòngdiǎn	emphasis; focal point	HSK 4
周围	n	zhōuwéi	surroundings, environment	HSK 4
专业	n	zhuānyè	specialty, major	HSK 4
主意	n	zhúyi	idea	HSK 4
自然	n	zìrán	natural	HSK 4
总结	n	zǒngjié	summary	HSK 4
作家	n	zuòjiā	writer	HSK 4
座位	n	zuòwèi	seat	HSK 4
作用	n	zuòyòng	action; function; activity; impact	HSK 4
左右	n	zuǒyòu	left and right; approximately	HSK 4
作者	n	zuòzhě	author, writer	HSK 4
