Phrase	Grammar	Transcription	Translation	Notes
der König			king	
der Mai			May	
obere (r, s)			upper	
orientieren			to orient	
schreien			to cry out, scream	
der Sieg			victory	
die Tat			deed	
der Traum			dream	
die Union			union	
der Amerikaner			American	
ausländisch			foreign	
ausschließlich			exclusive	
der Besucher			visitor	
bisherig			so far (not so weit)	
der Bund			association, alliance	
der Direktor			director	
einnehmen			to take (up, in)	
erstmals			for the first time	
die Geographie			geography	
der Hintergrund			background	
insofern			as far as that goes	
laut			loud	
präsentieren			to present	
die Qualität			quality	
der Rand			edge	
sinnvoll			sensible, meaningful	
tätig			active	
übertragen			to transfer	
ursprünglich			original (nicht original)	
die Vergangenheit			past	
der Abschnitt			portion, section	
die Aktiengesellschaft, AG			incorporated company, inc.	
anschauen			to look at, watch	
der Bauer			farmer	
bemerken			to notice	
die Ehe			marriage	
der Freitag			Friday	
füllen			to fill	
geistig			intellectual, mental	
hingegen			on the other hand (not andererseits)	
jährlich			annual	
mithilfe			with the aid	
unterwegs			on the way	
die Ursache			cause	
der Verlust			loss	
verteilen			to distribute	
vornehmen (sich)			to plan (not vorstellen or planen or planieren)	
der Winter			winter	
der Zuschauer			spectator	
abgeben			to give, hand in, submit	
abnehmen			to decrease, reduce	
die Anzahl			number	
aufweisen			to show, exhibit, contain	
böse			bad, mad	
derselbe, dieselbe, dasselbe			the same (one, ones)	
diesmal			this time	
frisch			fresh	
heiraten			to marry	
die Insel			island	
das Instrument			instrument	
der Januar			January	
messen			to measure	
nachdenken			to think about, reflect	
die Nachricht			news, message	
die Pflanze			plant	
der Samstag			Saturday	
die Störung			disturbance, interruption	
verbessern			to improve, correct	
der Vertreter			representative	
der Vorschlag			suggestion, proposal	
weitgehend			extensive	
der Zentimeter, cm			centimetre, cm	
der Abstand			distance	
die Bildung			education	
derjenige, diejenige, dasjenige			the one (who, that)	
die Eigenschaft			quality (not die Qualitaet)	
erzielen			to achieve, reach	
die Generation			generation	
hereinkommen, reinkommen			to come in	
intensiv			intensive	
der Leiter			leader	
los			rid of, going on	
nachher			afterwards	
sammeln			to collect, gather	
solange			as long as	
der Abschluss			end, conclusion	
auslösen			to set off, provoke	
außen			outside	
automatisch			automatic	
das Blatt			sheet, leaf	
der Dezember			December	
der Donnerstag			Thursday	
durchsetzen			to carry through, enforce	
ersetzen			to replace, reimburse	
formulieren			to formulate	
gefährlich			dangerous	
der Geist			mind, spirit	
heftig			heavy, violent	
das Interview			interview	
kämpfen			to fight	
militärisch			military	
das Semester			semester	
der Stand			stand, stage	
die Tradition			tradition	
vollständig			complete (or fully ready)	
vorbei			past, over	
warnen			to warn	
die Anlage			(sports) complex, investment, attachment	
die Behörde			department, authorities	
die Bühne			stage	
die Dame			lady	
drängen			to push, insist	
eindeutig			clear (not klar or offenbar)	
das Element			element	
falls			in case, if	
die Gelegenheit			opportunity	
der Hof			courtyard, yard	
die Kommunikation			communication	
die Mama			mamma	
das Museum			museum	
die Nutzung			use	
offensichtlich			obvious (not offenbar or natuerlich)	
scharf			sharp	
theoretisch			theoretical	
verbringen			to spend (time)	
wieso			why (not warum)	
ausmachen			to put out, agree	
die Basis			basis	
berühmt			famous	
binden			to tie, bind	
die Ecke			corner	
eins			one	
erfassen			to grasp/to cover/bring together in summary (not greifen)	
gestalten			to shape, design	
hallo			hello	
der Herbst			autumn	
hinweisen			to point to, refer  (to clue into)	
der Jude			Jew	
das Kriterium			criterion	
regeln			to control, put in order (through regulation or rules)	
der Terror			terror	
das Verständnis			understanding	
zulassen			to allow, admit (to allow to come in or be added)	
die Zusammenarbeit			cooperation	
am			the (+ superlative)	
anrufen			to call	
die Ansicht			opinion, view	
anziehen			to attract, put on, dress	
auseinander			apart	
die Auseinandersetzung			argument, quarrel	
die Bahn			train, railway, way	
beenden			to end	
der Bürgermeister			mayor	
die Definition			definition	
das Flugzeug			aeroplane	
das Foto			photograph	
hell			light, bright	
hinten			at the back	
die Masse			mass, crowd	
die Nation			nation	
die Phase			phase	
reduzieren			to reduce, decrease	
scheitern			to fail, break down (to go shitty)	
der Stein			rock, stone	
still			still, quiet	
teilnehmen			to take part	
der Ton			sound, tone, clay	
die Veranstaltung			event	
die Änderung			change	
angehen			to concern, go on	
aufhören			to stop	
die Ausnahme			exception	
äußern			to express, voice	
der Bau			construction, building	
britisch			British	
einführen			to introduce, import	
elf			eleven	
froh			happy	
das Hobby			hobby	
der Kaffee			coffee	
der Konflikt			conflict	
kritisch			critical	
die Leitung			management, leadership, pipe (not die Fuehrung)	
die Lust			desire	
die Mehrheit			majority	
der Nachmittag			afternoon	
pflegen			to care, cultivate	
die Rechnung			bill, calculation	
das Schloss			castle, lock	
versichern			to insure, assert	
die Aktivität			activity	
begleiten			to accompany	
begrenzen			to limit, restrict	
besetzen			to occupy, fill	
das BGB (Bürgerliches Gesetzbuch)			civil code	
das Dach			roof	
das Fest			festival, celebration	
der Franken, fr.			(Swiss) franc	
gelangen			to reach (not erreichen, reichen, or leisten)	
italienisch			Italian	
der Kandidat			candidate	
die Landschaft			landscape, countryside	
links			on, to the left	
die Mannschaft			crew, team	
die Mauer			wall	
rechts			on, to the right	
reich			rich, abundant	
reißen			to tear	
riesig			enormous	
die Runde			round	
der Stern			star	
verweisen			to refer (not sich beziehen)	
akzeptieren			to accept	
bestellen			to order, reserve	
dicht			thick, dense	
dreißig			thirty	
erweisen			to prove (similar to beweisen)	
erweitern			to widen, expand	
der Experte			expert	
fürchten			to fear	
die Gestalt			shape, form, figure	
günstig			favourable, good (also cheap)	
hauptsächlich			main	
der Laden			shop	
der Meister			master	
möglicherweise			possibly	
produzieren			to produce	
springen			to jump	
starten			to start	
die Stellung			position, standing	
überprüfen			to check	
der Zugang			access	
ansonsten			otherwise	
aufstellen			to put up, draw up	
die Branche			sector, line of business	
ermitteln			to find out, investigate	
die Figur			figure	
der Frieden			peace	
gegenwärtig			present	
die Industrie			industry	
kritisieren			to criticize	
mittlere (r, s)			middle, average	
nett			nice	
niemals			never	
der Umgang			dealings, contact	
der Vorgang			occurrence	
das Wachstum			growth	
zeitlich			in time	
zerstören			to destroy	
ablaufen			to run out, expire	
berechnen			to calculate, charge	
das Büro			office	
die Darstellung			presentation, description	
eintreten			to enter, join, occur	
ergänzen			to add, complete	
erwerben			to acquire, purchase	
der Fußball			soccer, football	
die Gewalt			violence, force	
die Institution			institution	
die Katze			cat	
der Konzern			(business) group	
das Lager			camp, storeroom	
die Lehre			apprenticeship, lesson, doctrine (not das Praktikum)	
online			online	
das Pferd			horse	
der Rat			advice	
der Schatten			shadow, shade	
spezifisch			specific (not bestimmt)	
die Spitze			point, top, peak	
die Strecke			distance, route (not der Abstand)	
die Szene			scene	
üben			to practise	
die Weltmeisterschaft, WM			world championship	
zurückgehen			to go back, decrease	
anschließen			to join, chain to, connect	
ausdrücken			to express	
das Blut			blood	
die Dauer			length (of time)	
elektrisch			electric	
entlang			along	
etc.			etc.	
das Feuer			fire	
freilich			of course (not natuerlich or offenbar)	
gemäß			in accordance with	
gesund			healthy	
grau			grey	
das Gymnasium			secondary school	
der Juli			July	
die Konsequenz			consequence (not das Ergebnis)	
die Nase			nose	
schießen			to shoot	
streichen			to paint, cancel	
der Stuhl			chair	
der Süden, Süd			south	
das Tor			gate, goal	
der Verband			association, bandage	
westlich			westerly	
die Aktie			share	
die Aktion			action, campaign	
der Anlass			occasion, cause	
die Ausgabe			distribution, edition, expenses	
der Ausländer			foreigner	
bedürfen			to require (not benoetigen)	
behalten			to keep	
belegen			to register, prove, cover	
das Bundesland			state, province	
chemisch			chemical	
der Club			club (not der Verein)	
egal			(it’s all) the same / whatever	
extrem			extreme	
der Fluss			river	
freundlich			friendly	
die Führung			management, command, leadership	
die Geschwindigkeit			speed	
das Gut			estate, good(s)	
herauskommen, rauskommen			to come out	
hören			to hear	
lauten			to be (answer)	
letztlich			in the end (not schließlich or endlich)	
die Medizin			medicine	
der Nachbar			neighbour	
die Software			software	
die Stufe			step, level	
stürzen			to fall, stumble	
das Telefon			telephone	
der Terrorismus			terrorism	
total			total, complete	
der Trainer			coach	
umgehen			to treat, handle (not handeln, behandeln, verhandeln, etc.)	
verlaufen			to proceed, get lost	
vermuten			to assume, suspect	
zukommen			to come towards, be in store	
der Zweifel			doubt	
absehen			to foresee, be in sight	
die Anforderung			request, demand, standard (not die Nachfrage)	
auffallen			to stand out, notice	
das Bad			bath, bathroom, spa	
die Belastung			load, strain	
beweisen			to prove	
der Bus			bus	
der Effekt			effect (not das Ergebnis or die Wirkung)	
die Messe			(trade) fair, mass	
ohnehin			anyway	
stolz			proud	
überleben			to survive	
der Umfang			circumference, size, extent	
unbekannt			unknown	
die Vorschrift			instruction, regulation	
äußerst			extremely (nicht extrem)	
ausüben			to practise, exercise, exert	
betreten			to enter, walk into, onto	
einst			once, at one time, one day	
elektronisch			electronic	
endgültig			final	
erzeugen			to produce, generate (not produzieren)	
das Fahrrad			bicycle	
die Kommission			commission, committee	
das Krankenhaus			hospital	
künstlerisch			artistic	
landen			to land	
der Mangel			lack, shortage, defect	
realisieren			to realize, bring about	
retten			to save, rescue	
der Richter			judge	
sichtbar			visible	
sobald			as soon as	
tausend			thousand	
der Terrorist			terrorist	
das Urteil			sentence, judgement	
verbergen			to hide, conceal (not verstecken)	
verbreiten			to spread	
Wiener			Viennese	
abhängig			dependent	
allzu			all too	
der Anbieter			supplier	
begegnen			to meet, come across	
biologisch			biological	
brennen			to burn	
die Decke			ceiling, blanket	
doppelt			double	
erfordern			to require, demand (not benoetigen)	
erschrecken			to frighten, be startled	
der Fisch			fish	
das Fleisch			meat, flesh	
fünfzig			fifty	
jüdisch			Jewish	
die Jugend			youth	
der Juni			June	
packen			to pack, grab	
sämtlich			all (not alle)	
schenken			to give (as a present)	
der Schmerz			pain, grief	
die Schuld			guilt	
schütteln			to shake	
selbstständig			independent, self-employed	
senken			to sink, lower, decrease	
die Stimmung			mood, atmosphere	
die Tasche			pocket, bag	
umgekehrt			reversed, contrary, the other way around	
der Wein			wine	
die Welle			wave	
der Wettbewerb			competition (not die Konkurrenz instead, the actual competitive event)	
das Wetter			weather	
zurückziehen			to withdraw	
die Alternative			alternative	
anerkennen			to recognize, accept	
arbeitslos			unemployed	
die Auswirkung			effect	
das Bedürfnis			need (perhaps anticipation/longing for)	
beurteilen			to assess, judge	
erleichtern			to relieve, make easier	
genießen			to enjoy, relish	
die Haltung			posture, attitude	
der Leser			reader	
mächtig			powerful	
ökonomisch			economic (not wirtschaftlich)	
rechtlich			legal (not gesetzlich)	
religiös			religious	
schriftlich			written	
die Tante			aunt	
die Temperatur			temperature	
unterrichten			to teach (not Lehren)	
vermutlich			probably (not wahrscheinlich)	
die Waffe			weapon	
wahrnehmen			to perceive, detect	
die Ware			goods	
zweimal			twice	
die Ahnung			suspicion, idea	
angeblich			alleged	
anhand			on the basis of, with the aid of	
belasten			to load, burden	
billig			cheap	
die Brust			breast, chest	
damalig			at that time	
daneben			beside it, next to it	
die Einführung			introduction	
die Fahrt			drive, trip	
fließen			to flow	
die Förderung			support, sponsorship (not Unterstützung)	
geographisch			geographic	
das Kleid			dress	
die Koalition			coalition	
kontrollieren			to check, control	
kräftig			strong (nicht stark)	
die Länge			length	
das Loch			hole	
der Manager			manager	
nachweisen			to prove (nicht beweisen)	
die Quelle			source, spring	
der Regen			rain	
die Religion			religion	
der Spieler			player	
der Strom			stream, current, electricity	
die Summe			sum	
der Termin			appointment, date	
der Test			test	
der Tourist			tourist	
der Umsatz			turnover, sales	
unterbrechen			to interrupt	
vertrauen			to trust	
verursachen			to cause	
die Verwendung			use	
vorschlagen			to suggest/propose (not empfehlen)	
der Vorwurf			reproach, accusation	
wild			wild	
der Wissenschaftler			scholar, scientist	
woher			from where, how	
zurück			back	
der April			April	
aussprechen			to pronounce, express	
bedienen			to serve, operate	
beherrschen			to control, have mastered	
das Bier			beer	
die Bundesregierung			federal government	
bunt			colourful	
dringend			urgent	
einschränken			to restrict, reduce	
freiwillig			voluntary	
heilig			holy	
ideal			ideal	
das Konzert			concert	
die Krise			crisis	
die Landwirtschaft			agriculture	
das Leid			sorrow, grief	
leuchten			to shine, glow	
das Lied			song	
der März			March	
das Merkmal			feature	
mitnehmen			to take (along)	
mittels			by means of	
mitten			in the middle	
das Parlament			parliament	
die Pause			pause, break	
die Perspektive			perspective, prospects	
das Phänomen			phenomenon	
die Realität			reality	
regional			regional	
rücken			to move (not sich bewegen)	
die Suche			search	
töten			to kill	
überwiegend			predominant	
unmöglich			impossible	
verabschieden			to say goodbye, pass	
verbieten			to forbid, prohibit	
vorlegen			to present, provide, produce	
der Weltkrieg			world war	
zusammenfassen			to summarize	
angenehm			pleasant/convenient	
der Arbeitgeber			employer	
der Aufbau			construction, structure	
der August			August	
ausrichten			to tell, align, line up (inform)	
bedeutend			important, significant, eminent	
bedingen			to cause (not verursachen)	
die Bestimmung			regulation, purpose, fate	
die Botschaft			message	
das Brot			bread	
christlich			Christian	
davor			before it	
drüben			over there	
eventuell			possible (not moeglich)	
die Flasche			bottle	
die Formel			formula	
der Fortschritt			progress	
fortsetzen			to continue (not weiterhin)	
der Geburtstag			birthday	
die Gegenwart			present	
die Hauptstadt			capital city	
integrieren			to integrate	
klappen			to fold, go as planned, work out	
körperlich			physical	
medizinisch			medical	
die Mühe			effort, trouble	
die Nachfrage			demand	
die Pflicht			duty	
räumlich			three-dimensional, spatial	
starren			to stare	
der Studiengang			course of study	
der Teilnehmer			participant	
waschen			to wash	
der Wille			will	
angemessen			appropriate	
anhalten			to stop, last (to hold on or to hold)	
aufmerksam			attentive	
ausbilden			to train, instruct, educate	
beantworten			to answer	
die Debatte			debate	
dünn			thin	
einkaufen			to shop	
erläutern			to explain (to layout the data that shows. Not erzaehlen or erklaeren)	
die Fremdsprache			foreign language	
der Gegner			opponent, competitor, enemy	
global			global	
gucken, kucken			to look	
die Hinsicht			respect (in that respect...)	
der Käufer			buyer	
keineswegs			by no means, not at all	
das Kilogramm, kg			kilogram	
mitbringen			to bring	
sonstig			other (not andere)	
sprachlich			linguistic	
unternehmen			to do, go on, take steps	
verraten			to tell a secret, give away, betray	
verstecken			to hide	
die Verwaltung			administration	
vorsichtig			cautious	
die Weile			while	
zeichnen			to draw	
die Adresse			address	
anstreben			to aim at, strive	
auflösen			to disolve	
ausführen			to carry out	
beruhigen			to calm	
der Betrag[			amount (nicht die Menge)	
derartig			such, like that	
ehrlich			honest	
entfernt			distant	
fügen			to add, submit (as when submitting to something greater)	
gelb			yellow	
der Hals			neck, throat	
die Heimat			home, homeland	
hinauf			up, upwards	
hingehen			to go (there)	
der Kauf			purchase	
das Kino			cinema, movie theatre	
die Konkurrenz			competition	
die Mathematik			mathematics	
mitteilen			to inform (nicht informieren)	
die Schicht			layer, class	
schmal			narrow, slender	
der Schwerpunkt			main emphasis, center of gravity	
schwimmen			to swim	
der Streit			argument, fight (nicht die Auseinandersetzung)	
vereinbaren			to agree	
die Verhandlung			negotiation	
weich			soft	
wohin			where	
der Ablauf			expiry, action (the going out)	
arabisch			Arabian, Arabic	
der Arbeitnehmer			employee	
begeistern			to inspire, be enthusiastic	
betreuen			to look after, take care	
deuten			to indicate, interpret	
das Drittel			third	
empirisch			empirical	
enden			to end	
der, die Erwachsene			adult, grown-up	
ewig			eternal	
der Fahrer			driver	
das Gegenteil			opposite	
die Gemeinschaft			community	
die Gewerkschaft			trade union	
der Handel			trade	
höchstens			at most	
der Kanzler			chancellor	
malen			to paint	
das Management			management	
der Millimeter, mm			millimetre	
der Minister			minister	
der Nachteil			disadvantage	
die Platte			disk, record, plate	
probieren			to try	
seitdem			since then	
der Sitz			seat, headquarters	
spanisch			Spanish	
sparen			to save	
der Start			start, take-off, launch	
steuern			to steer, control	
die Tabelle			table, chart	
der Tourismus			tourism	
traurig			sad	
trocken			dry	
übersetzen			to translate	
umsetzen			to move, to put (into practice)	
unheimlich			eerie, scary, incredible	
der Verdacht			suspicion	
vielfältig			diverse, varied (not unterschiedlich)	
der Vogel			bird	
wagen			to dare, risk	
weinen			to cry, weep	
weshalb			why (not warum)	
der Widerstand			resistance, opposition	
wunderbar			wonderful	
anzeigen			to report, sue, indicate	
arm			poor	
auffordern			to ask, request	
auswählen			to choose, select	
der, die Beamte			official, civil servant	
begrüßen			to greet	
der Bundestag			Lower House (of Parliament)	
eintragen			to enter, record, register	
entsprechend			in accordance, accordingly	
enttäuschen			to disappoint	
gegenseitig			mutual, each other	
gewaltig			enormous, tremendous, powerful	
grundlegend			basic, fundamental	
die Investition			investment	
normalerweise			normally	
die Planung			planning, plan	
der Polizist			policeman	
der Schriftsteller			writer	
sportlich			athletic	
die Stärke			strength	
die Steuer			tax	
stützen			to support, base on	
die Therapie			therapy	
träumen			to dream	
türkisch			Turkish	
die Überlegung			thought, thinking	
umdrehen			to turn over, turn round	
verheiratet			married	
der Verkehr			traffic	
die Verletzung			injury	
veröffentlichen			to publish	
voraussetzen			presuppose, take for granted (to be expect without 2nd thought)	
zugeben			to admit	
der, die Abgeordnete			member of parliament, congress	
achten			to respect, pay attention	
der Anschluss			connection (not die Verbindung)	
ansetzen			to position, estimate, fix	
die Armee			army	
die Atmosphäre			atmosphere	
die Auswahl			choice, selection	
befürchten			to fear	
die Beschreibung			description	
das Bewusstsein			consciousness	
das Boot			boat	
die Einnahme			income, receipts, revenue	
die Erkrankung			illness, disease	
euer			your	
die Fläche			area, surface	
der Flughafen			airport	
das Gehirn			brain	
die Gesundheit			health	
katholisch			Catholic	
langfristig			long-term	
ordentlich			neat, proper, orderly	
der Park			park	
der PC			computer	
die Physik			physics	
die Post			mail, post office	
die Saison			season	
die Stirn			forehead	
die Strategie			strategy	
der Wechsel			change	
zuhören			to listen	
zumal			particularly, especially	
zusammenhängen			to be connected	
der Alltag			workday, daily routine	
der Auftritt			appearance, entrance	
aufwachsen			to grow up	
äußere (r, s)			outer, external	
der Bahnhof			(railway) station	
beinahe			almost, nearly (not "fast")	
bevorzugen			to prefer	
der Bundeskanzler			federal chancellor	
die Demokratie			democracy	
demokratisch			democratic	
desto			the more	
einander			each other	
die Erwartung			expectation	
exakt			exact	
das Fahrzeug			vehicle	
die Fotografie			photography	
fünfzehn			fifteen	
der Hersteller			manufacturer, producer	
herum			around	
hinsichtlich			with regard to	
das Holz			wood	
inhaltlich			in terms of content	
kennzeichnen			to characterize, mark	
das Knie			knee	
die Kombination			combination	
künstlich			artificial	
die Liste			list	
das Niveau			level, standard	
perfekt			perfect	
der Pfarrer			pastor	
sauber			clean	
das Schicksal			fate	
die Schrift			script, handwriting	
sofern			provided that, if	
der Standort			site, location	
der Verlag			publishing company	
der Zeitraum			period of time	
zitieren			to quote	
die Abteilung			department	
Aids			Aids	
bayrisch			Bavarian	
der Beweis			proof, evidence	
dahinter			behind it	
das Detail			detail	
die Dimension			dimension	
entschuldigen			to excuse, apologize	
erledigen			to settle, take care	
der Forscher			researcher	
gefährden			to endanger	
gelegentlich			occasionally	
gewohnt			usual	
grob			coarse, rude, gross	
das HGB (Handelsgesetzbuch)			commercial code	
die Integration			integration	
die Kasse			cash register, checkout	
die Kategorie			category	
literarisch			literary	
maximal			maximum	
der Organismus			organism	
parallel			parallel	
das Radio			radio	
spätestens			at the latest	
tanzen			to dance	
der Unfall			accident	
untere (r, s)			lower	
die Verbesserung			improvement	
vergleichbar			comparable	
die Verpflichtung			commitment, obligation	
wandern			to (go on a) walk or hike, migrate	
das Abitur			school leaving exam, A levels	
anpassen			to adjust, adapt	
ausgeben			to spend	
aussetzen			to abandon	
der Bedarf			need, demand	
beeindrucken			to impress	
beraten			to advise, discuss	
die Beratung			advice, discussion, consultation	
die Beschäftigung			employment, job, activity, occupation	
die Betrachtung			contemplation, examination	
der Bundesrat			Upper House of Parliament	
enorm			enormous	
erstellen			to build, draw up, produce	
der Februar			February	
flach			flat, low, shallow	
das Frühjahr			spring	
gewähren			to grant, give	
das Gewicht			weight	
der Journalist			journalist	
klären			to clear up, clarify	
die Kompetenz			competence, authority	
kompliziert			complicated	
kurzfristig			at short notice	
das Lebensmittel			food (not das Essen)	
massiv			solid, massive, severe	
der Mittelpunkt			midpoint, centre of focus	
optimal			best possible, optimum	
speichern			to store, save	
der Spiegel			mirror	
der Strand			beach	
die Treppe			stairs	
das Vermögen			assets, fortune, ability	
das Wesen			being, creature, nature (of sth)	
zuordnen			to assign, classify	
allmählich			gradual	
die Arbeitslosigkeit			unemployment	
aufheben			to pick up, keep, lift	
befassen (sich)			to deal	
befragen			to ask, question	
die Beobachtung			observation	
der Bestandteil			component	
die Beteiligung			participation	
die Bewertung			assessment	
die Bezeichnung			name, term	
die Brücke			bridge	
die CD			CD	
engagieren			to commit (engage with heavily)	
entschließen (sich)			to decide (this version is like "creating the close")	
garantieren			to guarantee	
der Gebrauch			use	
gegebenenfalls			if necessary	
gerecht			just, fair	
der Geschäftsführer			manager	
lehren			to teach	
die Lippe			lip	
der Ministerpräsident			governor, minister president	
müde			tired	
nahezu			nearly	
der Nutzen			benefit, profit, use	
der Ruf			reputation, call	
der Russe			Russian	
das Signal			signal	
der Standard			standard	
der Star			star, starling	
steigern			to increase, raise	
strategisch			strategic	
die Substanz			substance	
die Taste			key, button	
das Teilchen			particle	
umfangreich			extensive	
die Versicherung			insurance, assurance	
versorgen			to supply, look after	
die Vorbereitung			preparation	
der Vordergrund			foreground	
der Anwalt			attorney, lawyer	
berechtigen			to entitle	
digital			digital	
das Experiment			experiment	
generell			general	
der Glauben			faith, belief	
der Grundsatz			principle	
hierher			here	
die Initiative			initiative	
die Komponente			component	
konservativ			conservative	
kühl			cool	
lokal			local	
mischen			to mix, blend,mingle	
nackt			naked, bare	
die Oberfläche			surface	
physikalisch			physical	
das Reich			empire, kingdom	
das Rennen			race	
rühren			to stir, move	
der Schlag			blow	
schrecklich			terrible	
der Schuh			shoe	
sechzig			sixty	
das Seminar			seminar	
die Sendung			broadcast, show	
spannend			exciting, thrilling	
die Spannung			suspense, tension	
die Technologie			technology	
touristisch			touristic	
die Truppe			troops, unit	
das Umfeld			milieu	
der Verbraucher			consumer	
vereinigen			to unite	
der Verkauf			sale	
vielfach			multiple	
das Viertel			quarter, district	
das Vorjahr			previous year	
wecken			to wake up	
angucken			to look	
anhören			to listen to	
anstellen			to employ, line up, get into mischief (to set it into place/make happen/do)	
aufführen			to perform	
ausgerechnet			of all people, of all times	
bedenken			to consider (not betrachten)	
beruhen			to be based	
bewirken			to cause (not verursachen)	
die Bilanz			balance sheet,conclusion	
einbringen			to bring in, contribute	
das Erlebnis			experience	
gewöhnlich			usual	
das Grundstück			plot of land	
herausstellen			to emphasize, come to light	
die Identität			identity	
investieren			to invest	
israelisch			Israeli	
die Kamera			camera	
der Kanal			canal, channel	
die Karriere			career	
komplett			complete	
der Kredit			credit	
momentan			at the moment, momentarily	
das Plus			plus	
das Quartal			quarter of the year	
das Rad			wheel	
der Rechner			computer, calculator	
rechtfertigen			to justify	
der Schlaf			sleep	
der Sender			broadcasting station	
das Tal			valley	
die Tiefe			depth	
das TV			TV	
der Verlauf			course	
verlieben (sich)			to fall in love	
vierzig			forty	
die Zigarette			cigarette	
zukünftig			future	
der Aktionär			shareholder	
antreten			to take up, start	
der Atem			breath	
die Auffassung			point of view	
aufpassen			to pay attention, take care	
aufsteigen			to get on, rise	
befreien			to free	
besprechen			to discuss	
der Bewohner			inhabitant, occupant	
braun			brown	
der Charakter			character	
einheitlich			uniform, standardized	
das Einkommen			income	
einziehen			to move in	
die Erziehung			upbringing, education	
finanzieren			to finance	
die Geburt			birth	
geradezu			absolutely, really	
gezielt			purposeful, pointed, well-aimed	
die Halle			hall	
die Herausforderung			challenge	
hinein			in, into	
hoffentlich			hopefully	
die Informationstechnologie, IT			information technology, IT	
islamisch			Islamic	
der Mittag			noon, midday	
die Niederlage			defeat	
die Norm			norm	
real			real	
die Reform			reform	
das Restaurant			restaurant	
riechen			to smell	
schade			(it’s a) pity	
der Schauspieler			actor	
der Schnee			snow	
die Schülerin			schoolgirl, student	
der Service			service	
siebzig			seventy	
die Sitzung			meeting, session	
statistisch			statistical	
der Sturm			storm	
testen			to test	
tja			well	
die Träne			tear	
die Trauer			grief	
überlassen			to leave	
unterliegen			to be defeated, be subject	
verschieben			to move, postpone	
vorgeben			to use as an excuse, to set in advance, pretend	
vorhaben			to have in mind, be planning, intend	
der Vorstand			board, chairperson	
zögern			to hesitate	
der Zufall			chance, coincidence	
zufällig			accidental, by chance	
zugrunde			(form) the basis, (go) to ruins	
die Zustimmung			approval	
ableiten			to derive, deduce	
der, die Angehörige			member, relative	
die Annahme			acceptance, assumption	
das Argument			argument	
das Arzneimittel			medicine	
aufhalten			to stop, hold up, delay	
der Außenminister			foreign minister	
ausstatten			to furnish, provide	
der Benutzer			user	
berühren			to touch	
der Bescheid			information, reply	
bezüglich			regarding	
die Blume			flower	
die Bundeswehr			Armed Forces	
demnach			therefore (not deshalb)	
die Disziplin			discipline	
dramatisch			dramatic	
einräumen			to put away, admit, concede	
empfangen			to receive, to welcome	
entlassen			to dismiss, fire	
ergreifen			to grab, seize	
erkennbar			recognizable	
erteilen			to give	
die Existenz			existence	
fern			far, distant	
die Fraktion			parliamentary party	
das Grundgesetz			basic law	
der Händler			trader, dealer, retailer	
hierbei			while doing this, on this occasion	
hierzu			with it, concerning this, about	
der Hinblick			view	
indes			meanwhile, however	
das Individuum			individual	
innen			inside	
juristisch			legal, juridical	
die Katastrophe			catastrophe	
komisch			funny, strange	
lustig			funny, enjoyable	
das Motiv			motive	
musikalisch			musical	
der Musiker			musician	
objektiv			objective	
die Opposition			opposition	
der Papa			daddy	
das Personal			staff	
regieren			to rule, govern	
der Sand			sand	
seltsam			strange, peculiar	
sorgfältig			careful	
stärken			to strengthen	
die Station			station	
stattdessen			instead	
die Tendenz			trend	
das Training			training	
trauen			to trust, dare to	
die Umsetzung			transfer, implementation	
unglaublich			incredible	
der Verkäufer			salesman	
vernünftig			sensible	
die Versorgung			supply, care	
vierzehn			fourteen	
vorwiegend			mainly	
der Wandel			change	
wehren (sich)			to defend oneself	
weisen			to point	
widmen			to dedicate	
das Wunder			miracle	
zufolge			according to	
zugehen			to approach, close	
zurückführen			to attribute, trace back	
ahnen			to suspect	
analysieren			to analyse	
die Angelegenheit			matter, affair	
aufgehen			to rise, open	
die Auskunft			information	
das Ausmaß			extent, size	
aussuchen			to choose	
ausziehen OR b) ausziehen (sich)			to move out, take off (clothes)	
die Begründung			explanation, justification	
derart			so	
durchschnittlich			average	
das Engagement			commitment	
die Entfernung			distance	
erarbeiten			to work for, out	
der Fleck			stain	
gefangen			captivated, (be a) prisoner, trapped	
griechisch			Greek	
die Handlung			action, plot	
das Immunsystem			immune system	
der Koffer			suitcase	
lohnen (sich)			to be worth it	
mathematisch			mathematical	
die Not			need, trouble	
die Persönlichkeit			personality, celebrity	
radikal			radical	
schalten			to switch, shift	
der Schlüssel			key	
der Schreibtisch			desk	
die Seele			soul, mind	
stabil			stable, sturdy	
systematisch			systematic	
der Unternehmer			employer	
die Unternehmung			undertaking, venture, activity	
verarbeiten			to use, process, assimilate	
die Vereinbarung			agreement	
verrückt			crazy	
versehen			to perform, provide	
vertraut			familiar, close	
das Video			video	
die Wahrnehmung			perception	
winzig			tiny	
wozu			what for, to what	
wundern (sich)			to surprise	
abbauen			to reduce, dismantle	
abwarten			to wait, wait out	
der, die Angestellte			employee	
aufeinander			into, onto one another	
ausfallen			to drop out, be cancelled	
die Äußerung			comment	
die Begegnung			encounter, meeting	
das Café			coffee house,cafe	
die Datei			data file	
die Dienstleistung			service	
dorthin			there	
ehe			before	
einbauen			to install, build in, fit	
einbeziehen			to include	
ernsthaft			serious	
erstaunlich			astonishing	
die Erzählung			narration, story	
die Ferne			distance	
