Phrase	Grammar	Transcription	Translation	Notes
挂		guà	zawiesić	
稍等		shāoděng	proszę czekać	
国际电话		guójì diànhuà	rozmowa międzynarodowa	
留话		liúhuà	zostawić wiadomość	
线		xiàn	linia; drut; wątek	
本市电话		běn shì diànhuà	rozmowa międzymiastowa	
打电话		dǎ diànhuà	dzwonić przez telefon	
打		dǎ	uderzać; bić	
留言		liúyán	zostawić wiadomość	
接线员		jiēxiànyuán	operator telefoniczny	
电话号码簿		diànhuà hàomǎ bù	książka telefoniczna	
拿起		náqǐ	podnieść	
收到		shōudào	odebrać	
回电话		huí diànhuà	oddzwonić	
响		xiǎng	dźwięczeć; dzwonić	
转盘电话		zhuàn pán diànhuà	tarcza obrotowa do wybierania numeru	
杂音		záyīn	hałas	
干扰音		gànrǎoyīn	szum	
总机		zǒngjī	centrala	
电话卡		diànhuà kǎ	karta telefoniczna	
公共电话亭		gōnggòng diànhuà tíng	budka telefoniczna	
占线		zhànxiàn	linia zajęta	
对方		duìfāng	druga strona; partner; przeciwnik	
按键电话		ànjiàn diànhuà	wybieranie tonowe numeru	
试		shì	testować; wypróbować; eksperymentować	
请问是哪位		qǐngwèn shì nǎwèi	Przepraszam, kto mówi?	
号码错了		hàomǎ cuòle	to pomyłka	
