Phrase	Grammar	Transcription	Translation	Notes
במיוחד		bimyukhad	especially	
שונות		shonut	difference / variation / variance (stat.)	
שונות		shonot	different / various (f.pl.) / miscellaneous	
המים		hamayim	the water	
וגם		vegam	and also	
ככל		kekhol	the more / as far as	
שהיו		shehayu	that were	
בתקופה		bitkufa	in a period / in an era	
בתקופה		batkufa	in the period / in the era	
אצל		etsel	in the possession of / at / near	
עדיין		adayin	still / yet	
השנים		hashanim	the years	
לכך		lekhakh	to it	
יהודי		yehudi	Jew / Jewish (m.s.)	
ערך		erekh	value	
ערך		arakh	edited / arranged / held (m.s.)	
עכשיו		akhshav	now	
החלו		hekhelu	started (pl.)	
בזמן		bizman	at the time [of]	
בזמן		bazman	on time	
הכוחות		hakokhot	the powers / the forces / the strength	
עץ		ets	tree / wood	
חיל		khayal	soldier (m)	
חיל		khayil	corps / forces / success	
חיל		khil	fear	
אפשר		efshar	possible (adv.)	
אפשר		ifsher	enabled / facilitated (m.s.)	
בעוד		be'od	while	
בתי		batei	the houses of / the homes of	
בתי		biti	my daughter	
שלה		shela	hers	
האי		ha'i	the island	
באותה		be'ota	in the same / at the same (f.s.)	
גדולה		gdola	big / large (f.s.)	
הגיע		hegi'a	arrived (m.s.)	
יחד		yakhad	together	
למעשה		lema'ase	actually / in fact	
צבא		tsava	army	
מעט		me'at	a little / a few	
ועוד		ve'od	and more / and still / plus	
שלהם		shelahem	theirs	
עלי		alai	on me / about me	
עלי		ali	go up (f.s. Imperative)	
ביניהם		beinehem	between them (m.)	
והן		vehen	and they (f.)	
ים		yam	sea	
ובין		uvein	and between	
הכל		hakol	everything	
הרי		harei	here is / you see / the mountains of	
אינם		einam	are not / are not here (m.pl.)	
בתחילת		bitkhilat	at the beginning of	
האדמה		ha'adama	the land / the earth / the soil / the ground	
המשפט		hamishpat	the sentence / the trial	
בצורה		betsura	in a way / in a shape / in a form	
בצורה		batsura	in the way / in the shape / in the form	
סוף		sof	end	
זכה		zakha	won (m.s.)	
זכה		zaka	pure (f.)	
מחוץ		mikhuts	outside of	
מחוץ		makhuts	crushed	
בתקופת		bitkufat	in the time of / in the period of / in the era of	
פה		po	here	
פה		pe	mouth	
דומה		dome	similar	
במסגרת		bemisgeret	in a frame / in a framework	
במסגרת		bamisgeret	in the frame / in the framework	
האימפריה		ha'imperia	the empire	
אנשים		anashim	people	
מערכת		ma'arekhet	system / editorial board	
אולי		ulai	Maybe / perhaps	
השמש		hashemesh	the sun	
השמש		hashamash	the attendant	
ספר		sefer	book	
ספר		sfar	border	
ספר		sapar	barber	
ספר		safar	counted (m.s.)	
ספר		siper	told (m.s.)	
עניינים		inyanim	matters	
שהיא		shehi	that she / that is (f.s.)	
אינה		eina	is not / is not here (f.s.)	
שנת		shnat	year [X] / year of	
שלי		sheli	mine	
לראות		lir'ot	to see	
ולכן		velakhen	and therefore / and to/for you (f.pl.)	
בשנים		bashanim	in the years	
בשנים		beshanim	in years	
כתב		ktav	writing	
כתב		katav	wrote (m.s.) / reporter	
הקרב		hakrav	the battle	
קטן		katan	small / little (m.s.)	
ביום		beyom	on [day / date] / per day	
ביום		bayom	during the day	
מפני		mipnei	because	
לשם		lesham	[to] there	
לשם		lashem	[to/for] the name	
לשם		leshem	for the sake of	
לשם		leshem	opal	
תוכן		tokhen	content	
הכוח		hako'akh	the power / the force / the strength	
הגיעו		hegi'u	arrived (pl.)	
בשנות		bishnot	in the years of	
בארצות		be'aratsot	in countries	
בארצות		ba'aratsot	in the countries	
הדרך		haderekh	the way / the road	
חיילים		khayalim	soldiers	
תוכנית		tokhnit	program / plan	
הסרט		haseret	the movie / the ribbon/strip	
שוב		shuv	again / return (m.s. imperative)	
עקב		ekev	due to / because of	
עקב		akav	followed (m.s.)	
עקב		akev	heel	
שהם		shehem	that they (m.) / that are (m.pl.)	
נעשה		na'asa	done	
נעשה		na'ase	we will do	
לקראת		lilkrat	towards	
בהן		bahen	in them (f.)	
הזמן		hazman	the time	
מיליון		milyon	million	
המלך		hamelekh	the king	
שכן		shakhen	neighbor (m.s.)	
שכן		shakhan	lived / dwelt (m.s.)	
יהיה		yihiye	will be (m.s.)	
המועצות		mo'etset	council of	
ממנו		mimenu	from him	
קשה		kashe	difficult / hard (m.s.)	
קשה		kasha	difficult / hard (f.s.)	
עבר		avar	passed / crossed / went through (m.s.)	
אחרות		akherot	other (f.pl.) / others	
השלטון		hashilton	the authority / the reign / the government	
