Phrase	Grammar	Transcription	Translation	Notes
פָּנִים			twarz	
חִוָּר			blady	
כֻּלָּנוּ			my wszyscy	
מְבַקֵּר			odwiedza	
אֲדֹנָי			Bóg	
אֱלֹהִים			Bóg	
שֶׁיִּשְׁלַח			żeby posłał	
רְפוּאָה			lekarstwo; wyzdrowienie	
שָׁלֵם			cały; zupełny	
בִּמְחֵרָה			natychmiast; wkrótce	
שָׂמַח			cieszył się	
כָּבוֹד			zaszczyt; cześć	
בֹּקֶר			rano	
קֶסֶת			kałamarz	
דְּיוֹ			atrament	
דְּיוֹתָה			kałamarz	
מְחִיר			cena	
# === 24 ===
אֲרוּחָה			uczta	
אֲרֻחַת־הַבֹּקֶר			śniadanie	
אֲרֻחַת־הַצָּהֳרַיִם			obiad	
אֲרֻחַת־הָעֶרֶב			wieczerza	
פָּגשׁ			spotkać	
רְחוֹב			ulica	
שָׁבֹר			łamać; tłuc	
אָמֹר			mówić; powiedzieć	
כָּעֹס			gniewać się	
עָנשׁ			karać	
עֹנֶשׁ			kara	
קָשֶׁה			twardy; surowy	
שִׁלְשֹׁם			przedwczoraj	
הִבְטִיחַ			przyrzekł	
יָבֹא			on przyjdzie	
עַתָּה			teraz	
שֹׁרֶשׁ			korzeń	
לִכְבוֹד־			na cześć ...	
בְּעַצְמִי			ja sam	
שָׁאֹל			pytać	
אַחֲרֵי			po	
עַד			do; aż do	
עָדַי			do mnie; ku mnie	
שֵׁם־הַפֹּעַל			bezokolicznik	
גּוּף			ciało; osoba	
# === 25 ===
עִם			z; przy	
יָדִיד			przyjaciel	
תָּמִיד			zawsze	
יַחַד			razem	
אִתִּי			ze mną	
רוּסִית			po rosyjsku	
צָרְפָתִית			po francusku	
בַּת			córka	
אֲגוֹרָה			grosz	
עָנִי			biedny	
עִמִּי			ze mną	
בִּקֵּשׁ			prosił	
נְדָבָה			jałmużna	
רָעֵב			głodny	
אֹכֶל			jadło; potrawa	
חֵן, חֵן!			dziękuję	
הַהוּא			ów	
מְבַקֵּשׁ			prosi	
עָבֶה			gruby; ciężki	
# === 26 ===
