Phrase	Grammar	Transcription	Translation	Notes
ὁ Δίδυμος, -ου	Adj		Didymus	
ἡ διασπορά, -ᾶς	N		diaspora, a dispersion	
ἡ Δέρβη, -ης	N		Derbe	
διϊστημι	V		to pass, part, go away	
ἡ εἰλικρίνεια, -ας	Adv		sincerity, purity of motive	
ἐάνπερ	Adj		if only	
ἐνδημέω	N		to be at home	
ἐκπλέω	N		to sail away	
ἡ Ἑβραϊς, -ιδος	N		the Hebrew language	
δυσκόλως	N		with difficulty, hardly	
ἐνέχω	N		to have a grudge against, be subject to, bear ill will	
τό ἕλκος, -ους	V		a wound, a sore, an ulcer	
ἐκψύχω	N		to expire, breathe one's last	
ἑνδέκατος, -η, -ον	N		eleventh	
ὁ δυνάστης, -ου	V		a ruler, a sovereign, court official	
ἐλαττόω	Adj		to make lower, decrease, diminish	
ἑκατονταπλασίων, -ον	Adj		a hundred times	
ἐκκλίνω	V		to deviate, turn away, turn aside	
ἐνεργής, -ές	N		effective, active, powerful	
ὁ Ἐλιακίμ	N		Eliakim	
ὁ Ἑλληνιστής, -οῦ	N		Hellenist, Greek	
ἑδραῖος, -α, -ον	N		steadfast, firm	
ἐγγράφω	Adj		to inscribe, write, record	
ἐκκλάω	N		to break off	
εἴσειμι	V		to enter, go in	
ἐκπνέω	N		to breathe out, to expire	
δωρέομαι	V		to present, to bestow, grant	
δυνατέω	Adj		to be able, be powerful	
ἐλεάω	Adj		to have mercy on	
ἐκδημέω	V		to leave, be absent	
ἡ ἑσπέρα, -ας	Conj		evening	
ὁ Ἑσρώμ	Adj		Hezron	
ἡ ἔξοδος, -ου	V		a departure, exodus	
ἐξανίστημι	V		to raise up, to rise up, awaken, stand up	
ἐπανάγω	N		to put out (to sea), to return	
ὁ ἐπίτροπος, -ου	V		a guardian, steward, foreman	
ἐξώτερος, -α, -ον	V		outer, outside	
ἐξετάζω	N		to scrutinize, examine, make a search	
ἐπιβλέπω	N		to look on (with favor), have regard for	
ἔντρομος, -ον	Adj		terrified, trembling	
ἐπιβαρέω	Adj		to burden weigh down	
ἑρμηνεύω	N		to interpret	
ἡ ἐρήμωσις, -εως	Adj		desolation, devastation, destruction	
ἐπιμελέομαι	Adj		to care for, take care of	
ὁ Ἑνώχ	Adj		Enoch	
ἐπιβιβάζω	N		to put on	
ὁ ἑταῖρος, -ου	Adv		a companion, friend, comrade	
τό ἔνταλμα, -τος	V		a precept, commandment	
ὁ Ἐπαφρᾶς, -ᾶ	V		Epaphras	
ἐπάν	N		when, as soon as	
ἐπιστέλλω	V		to write, instruct by letter	
ἐξακολουθέω	V		to follow, imitate, obey	
ἐπιχειρέω	N		to endeavor, attempt, undertake	
ἐπαρκέω	V		to help, aid, assist	
ὁ Ἔραστος, -ου	N		Erastus	
ἐντυλίσσω	Adj		to wrap up, fold up	
ἐπάγω	N		to bring upon	
ἐχθές	Pre		yesterday	
ζῳογονέω	V		to preserve alive	
ἑτοίμως	V		readily	
τό θέατρον, -ου	Adj		a theater, a spectacle	
ὁ Ἡρῳδιανοί, -ῶν	V		a Herodian	
εὐαρεστέω	N		to be pleasing, pleased	
εὔχρηστος, -ον	N		useful	
ζωννύω	V		to gird	
ἡλίκος, -η, -ον	V		how great, how small	
ὁ Ἠσαῦ	V		Esau	
ἡ εὐωδία, -ας	Adj		fragrance	
θεῖος, -α, -ον	N		divine	
εὐσεβής, -ές	Adj		pious, devout	
ἠλί	N		Eli, my God	
ὁ Ζοροβαβέλ	N		Zerubbabel	
εὐθυμέω	N		to be cheerful	
τό θάμβος, -ους	N		amazement	
θαμβέομαι	N		to astonish, amaze	
εὔθετος, -ον	N		useful, fit, suitable	
ὁ Ζαβουλών	N		Zebulun	
εὐκαιρέω	N		to have opportunity, time	
ὁ εὐαγγελιστής, -οῦ	V		an evangelist, a bringer of good tidings	
εὐγενής, -ές	N		noble, high-born, noble-minded	
ζεστός, -ή, -όν	Adj		hot	
εὐσχημόνως	N		becomingly, properly, decently	
ὁ Ζακχαῖος, -ου	N		Zaccheus	
ἡ εὐχή, -ῆς	V		a prayer, vow	
τό ἴχνος, -ους	N		a track, footprint, step	
ἡ θεραπεία, -ας	N		treatment, healing, servants	
καταμαρτυρέω	N		to bear witness against, testify against	
καταναρκάω	Adj		to burden	
καταξιόω	N		to consider worthy	
τό κατάλυμα, -τος	V		a lodging place	
κακοπαθέω	N		to suffer hardship, misfortune	
ὁ Ἰοῦστος, -ου	N		Justus	
καταγελάω	N		to deride, ridicule, laugh at	
ἡ καθέδρα, -ας	N		a seat, chair	
καταγινώσκω	N		to condemn	
θροέομαι	Conj		to be troubled, frightened	
ὁ ἰός, -οῦ	V		rust, poison	
ὁ Κάϊν	V		Cain	
Ἰωσῆς, -ῆ	N		Joses	
ἡ ἴασις, -εως	Adj		a healing, cure	
ὁ κακοποιός, -οῦ	N		an evildoer	
θιγγάνω	N		to touch	
ὁ Ἰωβήδ	N		Obed	
ἡ ἱερωσύνη, -ης	Adj		priesthood	
ἡ καθαίρεσις, -εως	N		a tearing down, destruction	
τό κατάκριμα, -τος	N		penalty, condemnation	
κατακαλύπτομαι	N		to cover up, veil	
τό θέρος, -ους	Adj		summer	
τό ἴαμα, -τος	Adj		a healing	
ὁ Ἰερεμίας, -ου	V		Jeremiah	
ἡ ἰσότης, -ητος	V		equality, fairness	
κοπάζω	V		to stop, abate, cease	
ἡ λαλιά, -ᾶς	N		speech, way of talking	
καταπίπτω	V		to fall (down)	
ἡ λαῖλαψ, -απος	V		a hurricane, storm, gale	
λεπτός	V		thin, small (coin)	
ὁ κολλυβιστής, -οῦ	V		a moneychanger	
ὁ κεντυρίων, -ωνος	N		a centurion	
κατισχύω	Adv		to overpower, prevail	
κατευθύνω	N		to lead, direct, guide	
τό κέρδος, -ους	N		gain, profit	
ὁ Κλαύδιος, -ου	V		Claudius	
κυκλόθεν	N		around	
ὁ κρημνός, -οῦ	N		a steep bank, cliff	
ἡ κολυμβήθρα, -ας	V		a pool	
ὁ καύσων, -ωνος	N		burning heat	
τό κλίμα, -τος	V		a region	
ὁ Κύπριος, -ου	Pre		a Cyprian	
ἡ κουστωδία, -ας	V		a guard	
ἡ κατηγορία, -ας	V		an accusation	
ὁ Λευίτης, -ου	N		a Levite	
τό κριτήριον, -ου	V		a law court, tribunal	
κατενώπιον	N		before, in the presence of (gen)	
κεράννυμι	Adv		to mix	
ὁ κῆρυξ, -υκος	N		a herald, preacher, proclaimer	
ὁ κεραμεύς, -έως	N		a potter	
λειτουργέω	N		to render (religious) service, minister, serve	
ὁ κῶμος, -ου	N		excessive feasting, carousing	
ἡ μεγαλωσύνη, -ης	V		greatness, majesty	
ἡ λύτρωσις, -εως	V		a ransoming, redemption	
ἡ μετάθεσις, -εως	N		a change, removal	
ὁ λιμήν, -ένος	N		a harbor, a haven	
μενοῦνγε	Adj		on the contrary, indeed	
Μανασσῆ	V		Manasseh	
τό μεσουράνημα, -τος	N		the zenith, midheaven	
τό μῆκος, -ους	Adj		length	
ἡ μισθαποδοσία, -ας	Adj		recompense, reward	
ἡ μέθη, -ης	V		drunkenness	
μνηστεύομαι	V		to espouse, betroth	
ὁ μεγιστάν, -ᾶνος	V		a great man, magnate	
τό μνημόσυνον, -ου	V		memory, a memorial	
λυτρόομαι	N		to redeem	
ὁ μαστός, -οῦ	Adj		breast, nipple	
ἡ Μίλητος, -ου	N		Miletus	
ἡ μεγαλειότης, -ητος	N		splendor, magnificence, greatness, majesty	
ἡ λοιδορία, -ας	Adj		abuse, reproach, insult	
Λύδδα, -ας	N		Lydda	
ὁ μισθωτός, -οῦ	V		a hired servant	
ἡ ματαιότης, -ητος	V		vanity, emptiness, futility	
ἡ μαλακία, -ας	N		sickness, weakness	
λίθινος, -η, -ον	Adj		of stone	
ὁ μακαρισμός, -οῦ	Adj		a blessing	
ὁ Λουκᾶς, -ᾶ	N		Luke	
ἡ μοιχεία, -ας	N		adultery	
νοσφίζομαι	V		to keep back	
ὁ ὄρθρος, -ου	V		daybreak, dawn, early morning	
μύριοι, -αι, -α	V		ten thousand	
τό ὁλοκαύτωμα, -τος	Adj		a whole burnt offering	
νεκρόω	N		to put to death	
μολύνω	N		to stain, soil, defile	
οἰκτίρμων, -ον	V		merciful	
ὅμως	N		yet, nevertheless	
ὁ νομοδιδάσκαλος, -ου	V		a teacher of the law	
ὁ Νεφθαλίμ	N		Naphtali	
ὁ Νινευίτης, -ου	V		a Ninevite	
ὁ οἰκεῖος, -ου	N		household, members of the household	
ὁ νεανίας, -ου	Adv		a young man, youth	
νηφάλιος, -α, -ον	N		sober, temperate, self-controlled	
ξυράομαι	Adj		to shave	
οἴομαι	V		to suppose, expect, think	
τό ὄρνεον, -ου	N		a bird	
ὁ μοιχός, -οῦ	V		an adulterer	
ὁ Ναασσών	N		Nahshon	
ὀκνηρός, -ά, -όν	V		lazy, idle, indolent	
ὁ μόχθος, -ου	V		toil, hardship, labor	
ὁ νυμφών, -ῶνος	N		a bridal chamber, wedding hall	
ἡ νουθεσία, -ας	V		admonition, instruction, warning	
ὁ μόδιος, -ου	N		a (dry) measure	
ἡ μορφή, -ῆς	N		form, shape, outward appearance	
ὀρέγομαι	N		to desire, long for, aspire to	
ἡ παρακοή, -ῆς	N		disobedience	
ἡ πέδη, -ης	N		a fetter, shackle	
ὀψέ	Adv		long after, late	
περικαλύπτω	N		to cover, conceal, blindfold	
ἡ ὀφειλή, -ῆς	N		a debt, duty, obligation	
πατρῷος, -α, -ον	Part		paternal, received from one's father	
ἡ πανοπλία, -ας	V		full armor	
ἡ πεντηκοστή, -ῆς	V		Pentecost	
παρεκτός	V		except for, apart from, outside (gen)	
ὁ παιδαγωγός, -οῦ	V		a tutor, guardian	
τό πάθος, -ους	N		a passion, a suffering	
περιέρχομαι	N		to go about, go around	
τό ὄφελος, -ους	N		use, benefit, good	
περιποιέομαι	N		to preserve, obtain, acquire	
ἡ ὄψις, -εως	V		outward appearance, face, countenance	
ὁ παράδεισος, -ου	V		paradise	
παρακούω	N		to overhear, listen, refuse to listen to	
ἡ Πέργη, -ης	N		Perga	
ὁ παρεπίδημος, -ου	N		a sojourning in a strange place	
πάντοθεν	N		on all sides	
ἡ πατριά, -ᾶς	V		lineage, family	
ἡ παραθήκη, -ης	N		a deposit or trust	
ὁσάκις	N		as often as	
ὀρύσσω	Adj		to dig	
περιπίπτω	V		to fall in with, strike, encounter	
παραβαίνω	N		to go aside, transgress	
ἡ πόσις, -εως	V		a drinking, a drink	
προλαμβάνω	N		to take beforehand	
πλουτίζω	V		to enrich, make wealthy	
προτίθημι	N		to propose, plan	
πλύνω	V		to wash	
πολύτιμος, -ον	V		very precious, costly, valuable	
προνοέω	N		to provide for, have regard for, respect	
ἡ προσαγωγή, -ῆς	N		access	
ὁ προδότης, -ου	V		a betrayer, traitor	
ποσάκις	N		how often?	
πνικτός, -ή, -όν	V		strangled	
πολυτελής, -ές	N		very costly, precious	
πρόδηλος, -ον	N		clear, evident	
περιφέρω	V		to carry about	
πορθέω	V		to destroy	
πρόθυμος, -ον	N		willing, ready, eager	
προστρέχω	N		to run up (to)	
ἡ προκοπή, -ῆς	V		progress	
πλέκω	N		to plait, weave	
πλατύνω	N		to broaden, enlarge, open wide	
τό πρεσβυτέριον, -ου	N		a body of elders	
ὁ πρεσβύτης, -ου	N		an old man	
πλόος	V		a voyage	
πνίγω	N		to choke, strangle	
ἡ πλάξ, -πλακός	N		a tablet, table	
ὁ Πόντιος, -ου	N		Pontius (Pilate)	
ἡ σκληροκαρδία, -ας	V		hardness of heart	
ὁ Σαμουήλ	Adj		Samuel	
σκάπτω	Adv		to dig	
τό ῥάπισμα, -τος	N		a blow, slap in the face	
ὁ Σαλαθιήλ	V		Shealtiel	
σαρόω	N		to sweep	
ἡ πρύμνα, -ης	N		the stern (of a ship)	
ἡ σεμνότης, -ητος	V		seriousness, dignity	
ἡ ῥύσις, -εως	N		a flowing, hemorrhage	
ἡ πτωχεία, -ας	N		poverty	
ἡ σκάφη, -ης	V		a dish, small boat	
πτύω	Adj		to spit	
σκοτόομαι	N		to darken	
ὁ σής, -σητός	V		a moth	
τό σκέλος, -ους	N		the leg	
ὁ Σιλωάμ	N		Siloam	
σπαράσσω	N		to convulse, shake to and fro	
τό σκήνωμα, -τος	V		a tent, dwelling	
ἡ πύρωσις, -εως	N		a burning, burning ordeal	
ἡ πώρωσις, -εως	N		hardness, obstinancy	
σεβαστός, -ή, -όν	V		revered, august	
σιτευτός, -ή, -όν	V		fattened	
ἡ Σάρδεις, -εων	Adj		Sardis	
πυκνός, -ή, -όν	N		frequent, numerous, often	
σκιρτάω	Adj		to leap	
προχειρίζομαι	N		to determine, appoint	
σκοτεινός, -ή, -όν	Adj		dark	
συνακολουθέω	V		to follow along with, accompany	
συναναμίγνυμι	V		to associate with, mingle	
στενοχωρέομαι	Conj		to confine, restrain, crush	
συναποθνῄσκω	N		to die with	
σπόριμος	V		sown, grain field	
συμπληρόω	N		to fulfill, be swamped, approach	
συγκοινωνέω	V		to have fellowship with, participate, share	
συντάσσω	N		to arrange, direct, order	
ἡ συνήθεια, -ας	Adv		habit, custom, practice	
συγκρίνω	N		to combine, compare	
ὁ Στεφανᾶς, -ᾶ	N		Stephanas	
στενός, -ή, -όν	Adj		narrow	
συναίρω	N		to settle accounts	
ἡ σταφυλή, -ῆς	Pre		(a bunch of) grapes	
συνεγείρω	N		to raise up with	
σύνειμι	N		to be with, come together	
συναπάγομαι	N		to lead away with, carry away, associate with	
στεφανόω	N		to crown, reward	
συζάω	N		to live with	
συμμαρτυρέω	V		to bear witness with, confirm	
ὁ συναιχμάλωτος, -ου	V		a fellow prisoner	
ἡ συγγένεια, -ας	N		kinship, relatives	
ἡ στέγη, -ης	N		a roof	
ἡ σποδός, -οῦ	V		ashes	
σπουδαῖος, -α, -ον	Conj		diligent, earnest, eager	
στερεόω	Pre		to make firm, strengthen	
ὁ σπόγγος, -ου	N		a sponge	
τρέμω	Adj		to tremble	
σχεδόν	N		almost, nearly	
τετράπους	N		a four-footed animal	
ἡ σφαγή, -ῆς	N		slaughter	
ἡ ὑδρία, -ας	V		a water pot, jar	
τίλλω	N		to pluck, pick	
τετρααρχέω	V		to be tetrarch	
συντρέχω	V		to run together, go with	
ἡ ὕβρις, -εως	V		damage, an insult	
τοίνυν	V		accordingly, therefore, hence	
ἡ τήρησις, -εως	N		an imprisonment, a keeping	
τρυγάω	N		to gather in, harvest	
τυφόομαι	N		to be puffed up, conceited	
ἡ τρίβος, -ου	N		a beaten track, a path	
ἡ ὑπάντησις, -εως	V		a going to meet	
ἡ σωφροσύνη, -ης	N		self-control, moderation, good judgment	
τό τελώνιον, -ου	V		tax office	
συντίθημι	N		to agree	
ἡ Τιβεριάς, -άδος	N		Tiberias	
συντηρέω	N		to preserve, treasure, defend	
ἡ τέχνη, -ης	V		art, craft, trade	
ὁ Τρόφιμος, -ου	N		Trophimus	
ὑάλινος, -η, -ον	N		of glass, glassy	
ἡ Ταρσός, -οῦ	N		Tarsus	
τυφλόω	N		to blind, to make blind	
ὑπεραίρομαι	Adj		to exalt oneself	
φοβερός, -ά, -όν	V		fearful, terrible	
φανερῶς	N		openly, publicly, clearly	
φοῖνιξ	Adj		a palm tree, palm branch	
φιλοτιμέομαι	V		to have as an ambition, to aspire to	
ψευδής, -ές	V		lying, false	
ἡ ὑπόμνησις, -εως	V		a reminding, reminder, remembrance	
ὑπεράνω	V		(high) above (gen)	
φθέγγομαι	N		to utter, speak, proclaim	
τό χρῖσμα, -τος	V		an anointing, unction	
ἡ Φρυγία, -ας	V		Phrygia	
φιλόξενος, -ον	N		hospitable	
ὑπονοέω	N		to suspect, conjecture, suppose	
φυσικός, -ή, -όν	N		natural, according to nature	
ὑποφέρω	N		to endure, bear up under	
τό ψῦχος, -ους	N		cold	
φύω	N		to grow (up), come up	
ὁ Φάρες	N		Perez	
ἡ ψῆφος, -ου	V		a small smooth stone, a voting-pebble	
ὁ φύλαξ, -ακος	Pre		a guard, sentinel	
ὑποδέομαι	N		to bind under, put on, wear	
ὑπερεκπερισσοῦ	N		exceeding abundantly	
ὑπήκοος, -ον	N		obedient	
ὑπηρετέω	V		to serve, to minister to	
φάσκω	Adj		to affirm, assert, profess	
ἡ Φοινίκη, -ης	N		Phoenicia	
ὁ Χριστιανός, -οῦ	N		a Christian	
φράσσω	N		to stop, shut, close	
