Phrase	Grammar	Transcription	Translation	Notes
εἶτα	V		then	
διαμαρτύρομαι	V		to testify solemnly	
κτίζω	N		to create	
ἀπάγω	V		to lead away	
ὁ λῃστής, -οῦ	N		a robber	
γνωστός, -ή, -όν	Adv		known	
ἀναγγέλλω	Adj		to announce, report	
ἡ ὑπακοή, -ῆς	Adv		obedience	
ἡ πέτρα, -ας	N		a rock	
ταχέως	V		quickly	
ἀλλότριος, -α, -ον	N		another's, strange, foreign	
ὠφελέω	V		to help, aid	
ἀμφότεροι, -αι, -α	V		both	
ὁ τύπος, -ου	N		Type, example, impression left by a horse's hoof	
τό σκάνδαλον, -ου	N		a cause of stumbling	
ἀναχωρέω	N		to depart, withdraw	
σαλεύω	N		to shake	
ποτίζω	N		to give drink to	
συμφέρω	V		to bring together; it is profitable	
ἡ ὀψία, -ας	N		evening (opp. ὄρθρος)	
ἡ οἰκουμένη, -ης	V		the (inhabited) world	
ἡ παρθένος, -ου	Adj		a virgin	
ἡ ἄκανθα, -ης	V		a thorn	
προλέγω	V		to say beforehand	
παύομαι	V		to cease	
ὁ χόρτος, -ου	N		grass, hay	
ἡ τράπεζα, -ης	Adv		a table	
ὁ ῥαββί	V		Rabbi, master (indeclinable)	
ἀνάκειμαι	Adj		to recline (at meals)	
σφραγίζω	V		to seal	
ὁ Σαῦλος, -ου	N		Saul	
ὁμοιόω	V		to make like, liken, compare	
πώς	Adj		at all, somehow, in any way	
τό γράμμα, -τος	Pro		a letter; writings (plural)	
τό μέτρον, -ου	N		a measure	
μακρόθεν	Adj		from afar, afar	
ἀφίστημι	V		to withdraw, depart, fall away	
ἅπαξ	V		once, once for all	
ἡ κληρονομία, -ας	N		an inheritance	
ἁρπάζω	N		to seize	
μερίζω	Adv		to divide	
ἐπίσταμαι	N		to understand, know	
τό μύρον, -ου	V		ointment, perfume	
ὁ λύχνος, -ου	V		a lamp	
ἀνθίστημι	V		to resist, oppose	
κατεσθίω	V		to eat up, devour	
ὁ ἐνιαυτός, -οῦ	N		a year	
κοινός, -ή, -όν	V		common, unclean, unholy	
ἡ μακροθυμία, -ας	V		long-suffering, patience, forbearance	
κλάω	N		to break	
θύω	N		to sacrifice, kill	
εὐφραίνω	N		to rejoice	
ἀπειθέω	V		to disbelieve, disobey	
ὁ διαλογισμός, -οῦ	N		a reasoning, questioning, thought	
κοινόω	Adj		to make common, to defile	
αὔριον	V		tomorrow	
ἕκτος, -η, -ον	V		sixth	
ἀτενίζω	N		to gaze, stare	
κωφός, -ή, -όν	Adv		deaf, dumb	
κατανοέω	Adj		to observe	
τό τάλαντον, -ου	N		a talent	
ὁ Ἀνδρέας, -ου	V		Andrew	
ἐμπαίζω	N		to mock	
ἡ ἀναστροφή, -ῆς	V		conduct	
διαφέρω	V		to differ	
προσδέχομαι	N		to receive, wait for	
ταπεινόω	V		to humble	
ἐκπλήσσομαι	N		to be astonished, amazed	
ἀνά	Adj		upwards, up (acc); each (with numerals)	
διαλέγομαι	Pre		to dispute, reason	
ξένος, -η, -ον	V		strange; a stranger, host (as a noun)	
ὁ Σαδδουκαῖος, -ου	Adj		a Sadducee	
ἡ ἐλεημοσύνη, -ης	V		alms	
ὁ σεισμός, -οῦ	V		an earthquake	
ὁ δράκων, -οντος	Adj		a dragon	
χωλός, -ή, -όν	V		lame	
ὁ ὄφις, -εως	Adj		a serpent	
οἷος, -α, -ον	N		such as	
δαιμονίζομαι	N		to be demon possessed	
τό πετεινόν, -ου	V		a bird	
νοέω	V		to understand	
φρόνιμος, -ον	Adj		prudent, wise	
ἀναλαμβάνω	V		to take up	
ἡ φύσις, -εως	Adv		nature	
ὁ σῖτος, -ου	N		wheat	
ἕξ	V		six	
ἄνωθεν	V		from above, again	
καθάπερ	V		even as, just as, as	
πρίν	N		before	
ὁ καπνός, -οῦ	N		smoke	
τύπτω	Adv		to smite	
ἡ παιδίσκη, -ης	Adj		a maid servant	
ἡ Μάρθα, -ας	Conj		Martha	
ὕψιστος, -η, -ον	V		highest	
ἡ παράδοσις, -εως	Adv		a tradition	
ταχύς, -εῖα	N		quickly; quick	
ὁ συνεργός, -οῦ	V		a fellow worker	
καταισχύνω	V		to put to shame	
ὁ Τίτος, -ου	V		Titus	
ἔξωθεν	V		from without, outside (gen)	
καταντάω	N		to arrive	
ἐπιζητέω	V		to seek for	
ὁ θερισμός, -οῦ	N		harvest	
ἡ ζύμη, -ης	N		leaven	
ὁ τρόπος, -ου	V		manner, way	
ὁ Φῆστος, -ου	Adj		Festus	
ἐξαποστέλλω	N		to send forth	
τίμιος, -α, -ον	V		precious, honorable	
ὁ Ναζωραῖος, -ου	Conj		inhabitant of Nazareth, Nazarene	
στηρίζω	N		to establish	
κλέπτω	N		to steal	
παιδεύω	N		to teach, chastise, discipline	
καταρτίζω	Adv		to mend, fit, perfect, prepare	
ἔσωθεν	N		from within, within, inside	
βασανίζω	N		to torment	
ἡ βουλή, -ῆς	V		counsel, purpose	
χωρίζω	N		to separate, depart, leave	
ἐξάγω	N		to lead out	
δεῦτε	Adj		come!	
ἐμβλέπω	Adv		to look at	
ἡ διάνοια, -ας	V		the mind, understanding, a thought	
ἀναπαύω	N		to refresh; to take rest (middle)	
ἡ βροντή, -ους	N		thunder	
τό γόνυ, γόνατος	N		a knee	
βοάω	V		to cry aloud	
ἡ γέεννα, -ης	Adv		gehenna	
ὁ βαπτιστής, -οῦ	N		baptist	
ὁ ἀλέκτωρ, -ορος	V		a cock	
ὁ Ζεβεδαῖος, -ου	Adv		Zebedee	
τό ἔθος, -ους	Adj		a custom	
ἡ Βαβυλών, -ῶνος	V		Babylon	
τό δίκτυον, -ου	N		a net	
ἡ Βηθανία, -ας	V		Bethany	
τό βῆμα, -τος	Adv		judgment seat	
ἀναπίπτω	V		to recline	
ἡ αὐλή, -ῆς	N		a courtyard, court	
ἄδικος, -ον	V		unjust, unrighteous	
ὁ ἀσκός, -οῦ	N		a (leather) bottle, wineskin	
ὁ κάλαμος, -ου	V		a reed	
τό ὅριον, -ου	N		a boundary, region	
κολλάομαι	N		to join, cleave to	
ὁ οἰκοδεσπότης, -ου	N		a householder	
ὁ λιμός, -οῦ	Adv		hunger, famine	
πληθύνω	N		to multiply	
ὁ ὀδούς, ὀδόντος	N		a tooth	
μεταβαίνω	N		to depart	
περισσοτέρως	N		more abundantly	
ἡ Μαγδαληνή, -ῆς	N		woman of Magdala	
μάλιστα	V		especially	
παραιτέομαι	N		to make excuse, refuse	
πιάζω	Adv		to take	
κατάκειμαι	V		to lie down, lie sick, recline (at meals)	
πλουτέω	N		to be rich	
λίαν	V		greatly	
Ναζαρά, Ναζαρέθ	N		Nazareth	
τό κράτος, -ους	N		power, dominion	
ἡ πρόθεσις, -εως	N		a setting forth; a purpose	
τό ὅραμα, -τος	N		a vision	
μωρός, -ά, -όν	N		foolish	
ἡ λυχνία, -ας	N		a lampstand	
ἡ πόρνη, -ης	N		a prostitute	
κατακαίω	N		to burn up	
τό χρυσίον, -ου	V		gold	
ὑγιαίνω	V		to be in good health	
Σολομών, -ῶνος	N		Solomon	
ὁ Ἀγρίππας, -α	V		Agrippa	
ἡ ῥάβδος, -ου	N		a staff, rod	
ὁ Σιλᾶς, -α	N		Silas	
σαλπίζω	N		to sound a trumpet	
ἡ σπουδή, -ῆς	Adv		haste, diligence, earnestness	
πρωϊ	V		in the morning, early	
ὁ πῶλος, -ου	N		a colt	
ἡ ἀγορά, -ᾶς	N		a market-place	
τυγχάνω	V		to obtain, happen	
ἡ ἅλυσις, -εως	Adv		a chain	
ὁ χοῖρος, -ου	V		a pig	
ὁ Ἁνανίας, -ου	N		Ananias	
ὁ ͑Ρωμαῖος, -ου	V		Roman	
προσλαμβάνομαι	N		to receive, accept, take aside	
φονεύω	V		to kill, murder	
ἀγαλλιάω	N		to exult, rejoice	
ἡ φιάλη, -ης	V		a cup, bowl	
σπλαγχνίζομαι	N		to have compassion	
πυνθάνομαι	V		to inquire	
τρίς	N		thrice	
συνέχω	V		to hold together, contain, maintain 	
ὕστερος, -α, -ον	V		later, afterwards	
ψεύδομαι	Adv		to lie	
ἡ δωρεά, -ᾶς	N		a gift	
ἐπιπίπτω	V		to fall upon	
ὁ δόλος, -ου	V		guile	
ἄφρων, -ον	Adj		foolish	
εἴκοσι	N		twenty	
διαμερίζω	N		to divide, distribute	
τό εἴδωλον, -ου	N		an image, idol	
ἀντιλέγω	N		to speak against, oppose	
ἡ βρῶσις, -εως	V		eating, food, rust	
ἐνδείκνυμι	V		to show forth, show, demonstrate	
ἀρχαῖος, -α, -ον	N		old, ancient	
γέμω	V		to fill	
ἡ ἀπιστία, -ας	Adv		unbelief	
ὁ ἔπαινος, -ου	V		praise	
ζηλόω	N		to be zealous	
τό ἔλαιον, -ου	N		olive oil	
εἰσάγω	Pre		to lead in	
ἐπαισχύνομαι	V		to be ashamed	
ἡ ἐλευθερία, -ας	N		liberty	
ἐξουθενέω	Adj		to despise	
ἀπαρνέομαι	Adj		to deny	
ἐπισκέπτομαι	Adj		to visit, have a care for	
ὁ Βαραββᾶς, -ᾶ	V		Barabbas	
ἡ ἀνατολή, -ῆς	N		east, dawn	
ἐάω	N		to permit, allow	
ὁ Ζαχαρίας, -ου	V		Zacharias	
Γαλιλαῖος, -α, -ον	N		Galilean	
ἡ κλῆσις, -εως	Adj		a (divine) call, invitation, summons	
θάπτω	N		to bury	
ὁ Θωμᾶς, -ᾶ	N		Thomas	
ὁμοθυμαδόν	V		with one accord	
ὁ κλῆρος, -ου	N		a lot, portion	
ἡ πηγή, -ῆς	V		a spring, fountain	
πραΰτης, -ητος, ἡ 	V		gentleness, humility, courtesy	
τό πρᾶγμα, -τος	Adj		a deed, matter, thing	
ὁ νεανίσκος, -ου	N		a youth	
ὁ κράβαττος, -ου	V		a mattress, pallet, bed	
ὁ κλάδος, -ου	Adj		a branch (of a tree)	
ἡ καύχησις, -εως	V		boasting	
θανατόω	N		to put to death	
τό κέρας, -ατος	N		horn	
τό καύχημα, -τος	V		a boasting, ground of boasting	
μετρέω	Adj		to measure	
ποιμαίνω	N		to shepherd, rule	
ἡ λίμνη, -ης	N		a lake, harbor; womb	
ἡ καταβολή, -ῆς	V		a foundation	
ζῳοποιέω	N		to make alive	
πρότερος, -α, -ον	V		former; before (as adverb)	
ἡ κακία, -ας	N		malice, evil	
Ἰσκαριώθ	N		Iscariot	
κατασκευάζω	N		to prepare	
καίω	V		to burn	
ἡ νόσος, -ου	N		a disease	
ἡ ἀκαθαρσία, -ας	N		uncleanness, impurity	
φυτεύω	V		to plant	
σπουδάζω	V		to hasten, be eager	
ὁ ψευδοπροφήτης, -ου	V		a false prophet	
τό σπλάγχνον, -ου	N		bowels, heart, tender mercies, compassion	
ἡ Σαμάρεια, -ας	N		Samaria	
χίλιοι, -αι, -α	N		a thousand	
ὑψηλός, -ή, -όν	Adj		high	
τελευτάω	N		to die	
ὁ ᾅδης, -ου	N		Hades	
ἀναφέρω	Pro		to bring up, offer	
ὑγιής, -ές	N		whole, healthy, well	
τριάκοντα	Adj		thirty (indeclinable)	
ἅμα	N		at the same time; together with (dat)	
συγγενής, -οῦς	N		kindred; a relative, kinsman (as a noun)	
ὁ χιτών, -ῶνος	V		a tunic	
χράομαι	N		to use	
ὁ ἁγιασμός, -οῦ	V		sanctification	
ἀπολαμβάνω	V		to receive from	
σχίζω	V		to split, tear	
φωτίζω	V		to give light, enlighten	
ἡ Τύρος, -ου	V		Tyre	
ὑμέτερος, -α, -ον	N		your	
σφόδρα	Adj		exceedingly	
ἀδύνατος, -ον	V		incapable, impossible	
ὑποκάτω	N		under, below, down at	
ἡ σάλπιγξ, -ιγγος	N		a trumpet	
ἐμφανίζω	V		to manifest, disclose	
ἀφαιρέω	N		to take away	
ὁ διωγμός, -οῦ	N		persecution	
ἡ ἀπολύτρωσις, -εως	N		redemption	
Ἀπολλῶς	V		Apollos	
ἐξομολογέω	V		to confess, profess	
ὁ ἀσπασμός, -οῦ	V		a greeting	
τό δάκρυον, -ου	N		a tear	
ἡ Ἀχαΐα, -ας	V		Achaia	
ἐγκαταλείπω	V		to leave behind, forsake, abandon	
ἐντεῦθεν	Adj		hence, on each side, thereupon	
ἔνοχος, -ον	Adv		involved in, liable, guilty	
ἔνατος, -η, -ον	N		ninth	
τό δικαίωμα, -τος	N		regulation, righteous deed	
ὁ βίος, -ου	V		life	
ἡ βίβλος, -ου	N		a book	
ἐκπίπτω	N		to fall away	
ἐπειδή	V		since, because	
ἀφορίζω	N		to separate, set apart	
ἀπολογέομαι	V		to defend one's self	
ἡ ἀσέλγεια, -ας	N		licentiousness, debauchery, sensuality	
ὁ δεσπότης, -ου	N		a master, lord	
ἐκκόπτω	N		to cut out, cut off	
ἡ πλάνη, -ης	V		a wandering, error	
ἐπιτάσσω	V		to command	
μακροθυμέω	Adv		to be patient	
μέλει	V		it is a care	
πατάσσω	V		to smite	
ὁ κοινωνός, -οῦ	V		a partner, sharer	
μακράν	V		far away	
παράγω	N		to pass by	
κοσμέω	V		to adorn	
ὁ παντοκράτωρ, -ορος	Adj		ruler of all, the Almighty	
κλητός, -ή, -όν	Conj		called	
ὁ παραλυτικός, -οῦ	N		a paralytic	
πενθέω	Adj		to mourn	
ἡ παρεμβολή, -ῆς	N		a camp, army, fortress	
ἐπιτελέω	V		to complete, perform, finish	
ἡ ἰσχύς, -ύος	N		strength	
ἡ περιστερά, -ᾶς	N		a dove	
θλίβω	Adj		to press, oppress	
κομίζω	V		to bring	
ὅδε, ἥδε, τόδε	V		this (here)	
ἡ Ἰόππη, -ης	V		Joppa	
ὁ οἰκονόμος, -ου	V		a steward	
ὀνομάζω	N		to name	
ξενίζω	V		to entertain (a stranger); to startle, bewilder	
ὁ ὅρκος, -ου	N		an oath	
ὄντως	N		really, indeed	
ὁ χρυσός, -οῦ	Adv		gold	
ὑπαντάω	N		to meet	
τό ψεῦδος, -ους	N		a lie	
πλατύς, -εῖα, -ύ	N		broad; street	
σιωπάω	V		to be silent	
ἡ χρηστότης, -ητος	N		goodness, kindness	
προσκαρτερέω	N		to continue in or with	
ἡ ἄβυσσος, -ου	N		boundless, bottomless	
σιγάω	V		to be silent, become silent	
ἀγαθοποιέω	N		to do good, right	
συζητέω	N		to discuss, dispute	
ἡ πύλη, -ης	N		a gate, porch	
ὁ ψεύστης, -ου	Adj		a liar	
σφάζω	N		to slay	
ἄζυμος, -ον	N		unleavened	
φείδομαι	N		to spare	
τό ὑπόδημα, -τος	V		a sandal, shoe	
σέβω	N		to reverence, worship	
τέταρτος, -η, -ον	V		fourth	
τό χωρίον, -ου	N		a place, field	
ὁ πόρνος, -ου	V		a fornicator, immoral person	
χωρέω	Adv		to make room for; to hold	
ποικίλος, -η, -ον	V		varied, manifold	
ὁ Ἀδάμ	Adj		Adam	
ὁ στρατηγός, -οῦ	Adj		a commander	
ἡ πλεονεξία, -ας	Adj		covetousness	
ὁ σύνδουλος, -ου	Adj		a fellow slave	
ἀναστρέφω	N		to return; to live	
