Phrase	Grammar	Transcription	Translation	Notes
das Handgepäck			bagaż podręczny	
helfen			pomagać	
der Herbst			jesień	
das Jahr			rok	
die Jahreszeit			pora roku	
das Kilogramm			kilogram	
die Kontrolle			kontrola	
kontrollieren			kontrolować	
letztmalig			ostatni; po raz ostatni	
das Mädchen			dziewczyna	
nützen			przydać się	
passen			pasować	
die Paßkontrolle			kontrola paszportowa	
der Reisepaß			paszport	
schaden			szkodzić	
schenken			podarować	
schmecken			smakować	
schwer			ciężki	
seit			od	
der Sommer			lato	
das Übergepäck			nadbagaż	
der Übergepäckschein			kwit na nadwyżkę bagażu	
das Visum			wiza	
von			od	
vorgehen			iść naprzód	
vorzeigen			okazać	
die Waage			waga	
zeigen			pokazywać; pokazać	
der Zoll			cło	
die Zollkontrolle			kontrola celna	
zu			do; zbyt	
# === 19 ===
der Tisch			stół	
das Geschirr			naczynia	
zum ersten Mal			po raz pierwszy	
alle Geschenke			wszystkie prezenty	
zollpflichtige Waren			towary podlegające ocleniu	
zu Besuch fahren			jechać z wizytą	
zu Freunden fahren			jechać do przyjaciół	
Gute Fahrt!			Szczęśliwej podróży!	
einen angenehmen Aufenthalt wünschen			życzyć przyjemnego pobytu	
in Wert von mehr als ... Zl			o wartości ponad ... zł	
anziehen			ubierać; zakładać	
der Anzug			garnitur	
der Aufenthalt			pobyt	
aufgeregt			zdenerwowany	
das Ausland			zagranica	
auspacken			rozpakować	
die Autoschlange			rząd samochodów	
die Bettwäsche			bielizna pościelowa	
der Büstenhalter			biustonosz	
das Bild			obraz	
bleiben			pozostać	
die Bluse			bluzka	
das Bügeleisen			żelazko	
dauern			trwać	
das Dokument			dokument	
das Elektrogerät			sprzęt elektryczny	
enttäuscht			rozczarowany	
der Fluß			rzeka	
die Formalität			formalność	
die Freundschaft			przyjaźń	
die Freundschaftsgrenze			granica przyjaźni	
das Geschenk			prezent	
die Grenze			granica	
der Grenzfluß			rzeka graniczna	
das Grenzgebiet			teren przygraniczny	
die Grenzkontrolle			kontrola graniczna	
die Handtasche			torebka	
hängen			wisieć; wieszać; powiesić	
das Hemd			koszula	
das Heizgerät			grzejnik	
hinter			za	
die Hose			spodnie	
die Jacke			kurtka; marynarka	
das Kleid			sukienka	
die Kleinigkeit			drobiazg	
das Kristall			kryształ	
die Kristallvase			wazon kryształowy	
lange			długo	
legen			kłaść; położyć	
die Liege			leżanka	
der Lastkraftwagen			ciężarówka	
neben			obok	
der Norden			północ	
der Osten			wschód	
passieren			przechodzić; przejechać; zdarzyć się	
das Porzellan			porcelana	
der Pullover			sweter	
der Schlagbaum			szlaban; bariera	
die Schlange			kolejka; wąż	
der Schrank			szafa	
der Schreibtisch			biurko	
die Schüssel			miska; półmisek	
ser Sessel			fotel	
die Staatsgrenze			granica państwa	
der Süden			południe	
der Teller			talerz	
die Textilien			tekstylia	
die Tischdecke			obrus	
über			nad	
übertreiben			przesadzać	
unter			pod	
das Unterhemd			podkoszulek	
die Unterhose			kalesony	
der Unteroffizier			podoficer	
die Vase			waza; wazon	na kwiaty
vorn			z przodu; na przodzie	
die Volksrepublik Polen			Polska Rzeczpospolita Ludowa	
wahrscheinlich			prawdopodobnie	
die Wand			ściana	wewnętrzna
die Wäsche			bielizna	
weiterfahren			jechać dalej	
der Wert			wartość	
der Westen			zachód	
die Westgrenze			granica zachodnia	
das Zollgebäude			budynek urzędu celnego	
zollpflichtig			podlegający ocleniu	
der Zöllner			celnik	
zurechtlegen			przygotować	
zwischen			między	
