Phrase	Grammar	Transcription	Translation	Notes
gerja			church [sound:google-82a8ab03-0896c591-61245c39-2cb74656-a98bbbc9.mp3]	
adik			younger brother/sister [sound:google-e13d5c56-316dd356-5d1a5198-63ee505e-323147c3.mp3]	
bagus			nice [sound:google-9173b52b-c5d86785-eb686191-da556e8b-99aa390e.mp3]	
bayar			pay [sound:google-e428403a-1b449879-b98a60a2-da2c84d1-4e112df8.mp3]	
belakang			back, rear [sound:google-53d56cf9-98b6d994-db769a46-1e4d7d41-4ec6d11f.mp3]	
bir			beer [sound:google-fb659e52-98918567-1caa6642-f5a89c68-d09c42ec.mp3]	
bisa			can, be able to [sound:google-0905f420-5efe2753-63e8b870-53ba8e5e-8826ae5c.mp3]	
capek			tired [sound:google-b7a52e06-269c0464-93aa2caf-de989304-9924c324.mp3]	
contoh			example [sound:google-5e674bc6-a6811be5-07b4496a-1becaf10-210634de.mp3]	
dan			and [sound:google-649c3ab4-39160fdf-9e6c7c81-2ee2d42a-02adf4e1.mp3]	
dari			from [sound:google-206582b4-5935206f-39a6cb6f-ddc1e61c-1e2f05a9.mp3]	
datang			come [sound:google-ed4a0d0b-9c49c0e7-688acf06-bf3a9b03-53ffb36a.mp3]	
depan			front [sound:google-608023da-98be739d-980a2d1c-296a8fc2-89d8a33a.mp3]	
di			in, at [sound:google-6edf76f5-b2bb1d1a-7bf38642-73873c7e-91178ef2.mp3]	
di mana			where [sound:google-a338007e-6a543951-ac8e20e4-039cd96d-c077bcb8.mp3]	
di sini			over here [sound:google-47708026-276e289e-027c5a40-f0e302fb-1544a8e7.mp3]	
dia			he, she, it [sound:google-e2b64545-4e089227-23c0573e-5a41bbb9-2f44fcf8.mp3]	
duduk			sit, shall sit, do sit [sound:google-7b728011-8c9c07aa-1f3b29c7-1da37510-4a4794ac.mp3]	
haus			thirsty [sound:google-b485bded-5fa0b9e8-ebee4db1-5d653606-6db67fca.mp3]	
ini			this is, here is [sound:google-9a4b3d91-a0ae60d8-0002fb59-f331e91d-550e8cf0.mp3]	
itu&nbsp;			that is, there is [sound:google-8143cc2e-cd1408ad-2b9c0e09-c18a54f6-04af2b92.mp3]	
jam			hour [sound:google-2ad7f933-ed578e42-036b419a-8976f1b9-155be158.mp3]	
jawaban			answers [sound:google-3a0e4e8b-596a03f0-37003eaa-c2fb9dd2-70828e91.mp3]	
juga			too, also [sound:google-49570041-a8611406-de7ade8c-7d70b46d-b59450b1.mp3]	
kantor			office [sound:google-0c527aec-8d8a33b3-3f1944ca-0c2925b0-418db636.mp3]	
ke			to [sound:google-3602b255-4e9f6a59-ff0459aa-c2a48fa6-ef994a48.mp3]	
kita			we [sound:google-a6796516-5a1eac53-bad2310f-23ab4e77-1063cee9.mp3]	
kopi			coffee [sound:google-0555b5e3-4e1d2bf1-268c1c10-e9d5a032-7999d410.mp3]	
lapangan			field [sound:google-4364e9e8-b3df82fd-1ef372a4-683cfbe7-d7e99be8.mp3]	
lapangan terbang			airport [sound:google-f7168acd-15cf17ca-4859204e-5cdb82f2-d7b3c389.mp3]	
latihan			exercise [sound:google-4b59ace7-3a7101f3-1c5a3102-ec57f80b-8a1d9ec2.mp3]	
latihan ucapan			oral exercise [sound:google-7871279b-5aedb5f6-9b7dd671-dbea3107-f6a2a662.mp3]	
mau			want<div><br /></div> [sound:google-af5fccde-7eda2130-e9f45535-4d152238-d054e5b1.mp3]	
minum			drink<div><br /></div> [sound:google-92ce058b-14646ae9-48250992-ac790d26-2d8df026.mp3]	
mobil			car [sound:google-45fbdc32-7fa11fee-3cbaf1cc-d4b6161e-4d9c6be7.mp3]	
mulai			begin [sound:google-d1e2d256-41cf0650-b94b6770-28713b47-7ad83d69.mp3]	
naik			get in, get on [sound:google-b37d5329-f13cbf19-b89242bf-68b9f43b-401fe907.mp3]	
nama			name [sound:google-b97488c1-cfb58bc3-ab5671ba-c82f1bab-2fb659e5.mp3]	
pelajaran			lesson [sound:google-9e7238b7-af254693-11c7968b-748af94a-27968f96.mp3]	
pergi			go [sound:google-9022f569-4b0e3cb2-4082a226-bec0d3a9-076dfce1.mp3]	
pikir			think [sound:google-44e13de7-119c05de-0933b56c-2c406347-2e1d414b.mp3]	
restoran			restaurant [sound:google-2b444731-3cccdfd5-f2f61621-3087ca19-e0618541.mp3]	
satu&nbsp;			one [sound:google-737d5976-fd4c1278-8150545f-4b5466c4-3acb17b9.mp3]	
saudara			&nbsp;your, you [sound:google-a859140e-a07636c2-d62107b6-3bc92343-d1e38467.mp3]	
saya			&nbsp;my, I [sound:google-021f292b-45e2892e-50fc827c-42e8ffca-1a5cdbd6.mp3]	
selamat datang di			welcome in [sound:google-7373bb28-91733103-29f7bc38-fea3fb4b-164f65cd.mp3]	
silakan			please [sound:google-f070927f-1690e6e0-5fb8e30f-749cb682-429ba3c0.mp3]	
suka			like [sound:google-b41d447b-677545db-808202ea-4df29991-414b9532.mp3]	
teh			tea [sound:google-cd828919-bf8c3c2b-e7c77556-c86b17a3-dc76128d.mp3]	
terbang			&nbsp;flying [sound:google-72c5be36-42204cd9-a5cf4991-83e3c959-53f4be75.mp3]	
