Phrase	Grammar	Transcription	Translation	Notes
چرا		čerā	dlaczego?	
چون		čūn	dlatego, że	
زیرا		zērā	dlatego, że	
سبب		sabab	przyczyna	
نسبت		nesbat	związek; stosunek	
دلیل		dalil	argument	
داشتن		dāštan	mieć	
تب		tab	gorączka	
تن		tan	tułów; ciało	
# === 7 ===
غرب		ġarb	zachód	
غلط		ġalat	nieprawidłowy	
لاغر		lāġar	chudy	
کاغذ		kāġaz	papier	
مغازه		maġāza	sklep	
افغان		afġān	Afgańczyk; Afganka	
باغ		bāġ	sad; ogród	
مرغ		morġ	kura; kogut; ptak	
چراغ		čerāġ	lampa; latarka	
قلب		qalb	serce	
قلم		qalam	długopis	
قاموس		qāmus	słownik	
چاق		čāq	gruby	
اتاق		otāq	pokój	
رفیق		rafiq	towarzysz	
قاشق		qāšoq	łyżka	
شرق		šarq	wschód	
برق		barq	elektryczność	
خلق		xalq	naród	
منطقه		mantaqa	rejon; region	
طبقه		tabaqa	piętro	
وقت		waqt	czas; wcześnie	
نقطه		noqta	kropka	
بشقاب		bešqāb	talerz	
دهقان		dehqān	wieśniak; rolnik	
مقبول		maqbul	piękny; ładny	
قصه		qessa	opowiadanie; rozmowa	
قیمت		qimat	cena	
حقیقت				
دقیقه		daqiqa	minuta	
بیرق		bayraq	flaga; sztandar	
قهوه		qahwa	kawa	
فالیز		fālēz	ogród	
قند		qand	cukier	
شفتالو		šeftālu	brzoskwinia	
چاقو		čāqu	scyzoryk	
فلم		felm	film	
شفاخانه		šafāxāna	szpital	
قادر		Qāder	Kader	imię męskie
فاکولته		fākulta	fakultet	
فاروق		Fāruq	Faruk	imię męskie
تفریح		tafrih	przerwa	
مأمور		maʾmur	urzędnik	
قرآن		Qorʾān	Koran	
رؤوف		Raʾuf	Rauf	imię męskie
عکس		ʿaks	portret; widokówka	
عریض		ʿariz	szeroki	
علم		ʿelm	nauka	
عید		ʿid	święto	
شعر		šeʿr	wiersz	
معروف		maʿruf	sławny	
تعمیر		taʾmir	budynek	
جمعه		jomʿa	piątek	
واقع		wāqeʿ	położony	
وسیع		wasiʿ	obszerny	
شروع		šorōʿ	początek	
ساعت		sāʿat	godzina; zegarek	
شاعر		šāʿer	poeta	
معاش		maʿāš	pensja; zarobki; stypendium	
معلم		moʿallem	nauczyciel; wykładowca	
یعقوب		Yaʿqub	Jakub	imię męskie
افغانستان		Afġānestān	Afganistan	
غفور		Ġafur	Gafur	imię męskie
دفعه		dafʿa	raz	
علی		ʿAli	Ali	imię męskie
شبرغان		Šeberġān	Szibergan	miasto
امضا		emzā	podpis	
صدیق		Seddiq	Sadik	imię męskie
صحیح		sahih	poprawny	
وظیفه		wazifa	obowiązek	
لطیف		Latif	Latif	imię męskie
ظفر		Zafar	Zafar	imię męskie
آیینه		āyina	lustro	
تقریباً		taqriban	prawie; około	
کاملاً		kāmelan	zupełnie	
اصلاً		aslan	z pochodzenia	
نسبتاً		nesbatan	stosunkowo; względnie	
# === 8 ===

